Symbol,% Chg(Open),Last Trade,Volume    ,P/E (ttm),Market Cap,Daily Low Count,% Chg from 5 day Avg Close,RSI 10 Day,EMA 15 Day,MACD ,Williams % R,% Chg of Range from Low,Money Flow Percent,DM Average (ADX) 14 Day,Bollinger Band®(Middle),Industry                                ,Exchange,Description              ,Sub-Industry                      ,Dividend,Reported Close,Bid   ,Ask Size,Avg Vol 5 Day,Avg Vol 6 Mo,% Vol Over 5 Day Avg Vol,% Vol Over 6 Mo Avg Vol,In S&P 500,Open  ,High   ,Ask   ,% Held By Institutions,Avg Vol 20 Day,Avg Vol YTD,% Vol Over 20 Day Avg Vol,% Vol Over YTD Avg Vol,In S&P Mid Cap 400,Sector                ,Dividend Yield,Prev Close,Low   ,Bid Size,Avg Vol 1 Mo,% Vol Over Yesterday's Vol,% Vol Over 1 Mo Avg Vol,Avg $ Vol 5 Day,In S&P Small Cap 600,SER,S&P STARS,S&P Quality Ranking,% Recommend Buy,% Recommend Buy - Hold,% Recommend Hold,% Recommend Hold - Sell,% Recommend Sell,Recommendation Num,Recommendation Avg,Net Income,Revenue,Earnings,Shares outstanding,EPS(ttm),EPS (Yr-0),EPS (Yr-1),EPS (Latest),EPS (Yr-2),EPS (Yr-3),EPS (Yr-4),% 5 Yr Projected Growth Rate,% Margin,Sales per Employee,Change ,Chg from Beg of Mo Open,% Chg from 20 day Avg Close,Chg from 6 Mo Avg Close,% Chg from YTD Avg Close,% Total Return (YTD2),% Total Return (YTD5),% Total Return (9 Mo),Beta Value,High Prev Day,High 1 Mo,High 52 Wk - Daily High,Low 20 Day,Low 52 Wk,% Chg of Range from High,[SMA 15 Day - Last Trade] (%),% Change,Gap  ,Chg from Beg of Yr Open,% Chg from 6 Day Close,Chg from 1 Mo Avg Close,% Chg from 6 Mo Avg Close,% Total Return (YTD0),% Total Return (YTD3),% Total Return (3 Mo),% Return on Equity,Daily High Count,High 5 Day,High YTD,Low Prev Day,Low 1 Mo,Low 52 Wk - Daily Low,High-Last Trade,Chg(Open),% Gap,Chg from 5 day Avg Close,Chg from 20 day Avg Close,% Chg from 1 Mo Avg Close,Chg from YTD Avg Close,% Total Return (YTD1),% Total Return (YTD4),% Total Return (6 Mo),% Return on Assets,High 20 Day,High 52 Wk,Low 5 Day,Low YTD,Trading Range,Relative Strength,Low-Last Trade,Relative P/E Ratio,Dividend Payout Ratio,P/E Ratio (Latest Actual),Price/Book Ratio,Long Term D/E,P/E Ratio (Estimated),P/S Ratio,SMA 10 Day,SMA 50 Day,SMA 120 Day,EMA 20 Day,EMA 100 Day,RSI from Close 10 Day,RSI 50 Day,DM (DI-) Negative 14 Day,% K  ,Bollinger Band®(Top),Momentum from Close 20 Day,Momentum 60 Day,SMA 60 Day,SMA 200 Day,SMA 15 Day,EMA 50 Day,EMA 120 Day,RSI 30 Day,RSI from Close 50 Day,DM (DX) 14 Day,% D  ,MACD Signal,Momentum 40 Day,Momentum from Close 60 Day,SMA 20 Day,SMA 100 Day,EMA 60 Day,RSI from Close 30 Day,DM (DI+) Positive 14 Day,% D Slow,Bollinger Band®(Bottom),Momentum 20 Day,Momentum from Close 40 Day,Money Flow , 
SWK   ,-4.26      ,131.07    ,476387    ,20.13    ,20.00B    ,22             ,+0.56                     ,68.78     ,128.85    ,1.72 ,-55.95      ,9.54                   ,-0.36             ,38.66                  ,128.34                 ,Machinery                               ,NYSE    ,STANLEY BLACK & DECKER IN,Industrial Machinery              ,2.32    ,131.07        ,131.03,100     ,887213       ,1006363     ,53.69                   ,47.34                  ,Yes       ,136.90,136.90 ,131.07,89.66                 ,738568        ,908591     ,64.50                    ,52.43                 ,No                ,Industrials           ,1.80          ,131.07    ,130.46,100     ,755442      ,51.65                     ,63.06                  ,115.26M        ,No                  ,B  ,****     ,B+                 ,27.78          ,5.56                  ,66.67           ,--                     ,--              ,18                ,2.39              ,964.90M   ,11.41B ,964.90M ,152.63M           ,6.51    ,6.51      ,5.79      ,7.04        ,4.77      ,3.09      ,5.30      ,10.73                       ,8.46    ,211.15            ,0.00   ,+2.07                  ,+2.13                      ,+9.73                  ,+5.69                   ,+40.09               ,+86.49               ,+13.94               ,+1.12     ,131.25       ,131.25   ,-6.43                  ,125.33    ,97.47    ,90.46                   ,-1.73                        ,0.00    ,+5.83,+15.43                 ,+0.03                 ,+3.13                  ,+8.01                    ,+14.80               ,+67.90               ,+7.67                ,+15.85            ,0               ,131.25    ,131.25  ,129.61      ,124.55  ,-32.99               ,5.83           ,-5.83    ,+4.45,+0.73                   ,+2.73                    ,+2.45                    ,+7.05                 ,+33.87               ,+78.44               ,+3.72                ,+6.27             ,131.25     ,130.47    ,127.45   ,114.86 ,6.45         ,74.00            ,-0.62         ,0.86              ,--                   ,20.13                    ,--              ,60.60        ,18.61                ,1.75     ,129.21    ,124.32    ,121.41     ,128.23    ,122.84     ,68.78                ,60.12     ,8.51                    ,44.05,131.08              ,5.28                      ,14.30          ,122.96    ,120.14     ,128.80    ,125.32    ,122.09     ,63.71     ,60.12                ,68.56         ,70.47,1.63       ,10.87          ,12.91                     ,128.34    ,121.38     ,124.67    ,63.71                ,45.62                   ,77.91   ,125.60                 ,4.36           ,12.77                     ,-38.16     , 
AG    ,-4.14      ,7.87      ,3568417   ,--       ,1.30B     ,63             ,+2.88                     ,40.81     ,8.17      ,-0.51,-74.64      ,18.38                  ,-14.97            ,37.70                  ,8.57                   ,Metals & Mining                         ,NYSE    ,FIRST MAJESTIC SILVER COR,Silver                            ,--      ,10.57         ,7.86  ,1600    ,5543352      ,5917050     ,64.37                   ,60.31                  ,No        ,8.21  ,8.27   ,7.87  ,29.48                 ,5488583       ,5278599    ,65.02                    ,67.60                 ,No                ,Materials             ,--            ,7.93      ,7.7799,4300    ,5321135     ,61.46                     ,67.06                  ,42.35M         ,No                  ,NC ,--       ,C                  ,22.22          ,33.33                 ,33.33           ,11.11                  ,--              ,9                 ,2.33              ,11.40M    ,368.60M,11.40M  ,164.97M           ,0.07    ,0.07      ,-1.11     ,0.14        ,-0.69     ,-0.44     ,1.05      ,-96.61                      ,4.10    ,--                ,-0.06  ,-1.07                  ,-7.50                      ,-1.2031                ,-13.25                  ,+71.04               ,-44.40               ,-11.73               ,-0.06     ,7.97         ,10.63    ,10.88                  ,7.17      ,5.01     ,81.62                   ,3.73                         ,-0.76   ,+0.28,+0.13                  ,+0.05                 ,-0.9041                ,-13.17                   ,+3.02                ,-12.93               ,+1.09                ,+1.46             ,3               ,7.97      ,10.92   ,7.25        ,7.17    ,-2.7699              ,0.40           ,-0.34    ,+3.53,+0.222                  ,-0.643                   ,-10.23                   ,-1.211                ,+38.17               ,-37.05               ,-23.85               ,+1.03             ,10.35      ,19.15     ,7.17     ,7.17   ,0.4901       ,15.00            ,-0.0901       ,6.78              ,--                   ,159.49                   ,2.09            ,5.42         ,75.19                ,4.73     ,7.75      ,9.14      ,8.79       ,8.37      ,9.18       ,41.70                ,45.51     ,26.27                   ,25.36,10.43               ,-2.48                     ,0.65           ,8.84      ,10.99      ,8.16      ,8.82      ,9.29       ,43.82     ,45.69                ,27.59         ,18.36,-0.43      ,-1.15          ,0.58                      ,8.57      ,8.74       ,8.89      ,44.13                ,14.91                   ,12.79   ,6.71                   ,-2.15          ,-1.56                     ,-11712.31  , 
NEM   ,-4.03      ,32.86     ,6383366   ,--       ,18.12B    ,147            ,+3.13                     ,40.55     ,33.72     ,-0.79,-82.64      ,5.23                   ,-17.87            ,29.90                  ,34.35                  ,Metals & Mining                         ,NYSE    ,NEWMONT MINING CORP      ,Gold                              ,0.20    ,34.10         ,32.85 ,1500    ,5925087      ,7423006     ,107.73                  ,85.99                  ,Yes       ,34.24 ,34.49  ,32.86 ,85.74                 ,6847173       ,6855644    ,93.23                    ,93.11                 ,No                ,Materials             ,0.60          ,34.10     ,32.77 ,1000    ,6721061     ,83.15                     ,94.98                  ,196.01M        ,No                  ,B  ,***      ,B-                 ,25.00          ,30.00                 ,40.00           ,--                     ,5.00            ,20                ,2.30              ,-1.20B    ,6.71B  ,-1.20B  ,531.5M            ,-1.18   ,-1.18     ,0.43      ,1.14        ,1.02      ,-5.09     ,3.61      ,-3.00                       ,-9.34   ,541.21            ,-1.24  ,-0.88                  ,-0.74                      ,-1.29                  ,-3.42                   ,+52.71               ,-36.92               ,+5.95                ,+0.14     ,34.22        ,37.69    ,11.58                  ,32.15     ,24.59    ,94.77                   ,2.08                         ,-3.64   ,+0.14,-1.25                  ,+0.01                 ,-0.70                  ,-3.63                    ,+0.24                ,+38.22               ,+5.71                ,-10.85            ,16              ,34.22     ,38.01   ,32.25       ,32.15   ,-8.18                ,1.63           ,-1.38    ,+0.41,+1.04                   ,-0.25                    ,-2.02                    ,-1.21                 ,+20.97               ,-11.12               ,-10.27               ,-5.19             ,37.69      ,46.07     ,32.15    ,32.15  ,1.72         ,42.00            ,-0.09         ,-1.23             ,--                   ,--                       ,1.70            ,34.10        ,30.04                ,2.70     ,33.09     ,35.27     ,34.88      ,34.03     ,35.04      ,50.02                ,46.58     ,20.49                   ,17.36,37.65               ,-2.99                     ,1.20           ,34.86     ,36.95      ,33.54     ,34.70     ,35.06      ,44.70     ,48.43                ,14.89         ,21.19,-0.69      ,-2.40          ,3.19                      ,34.35     ,34.59      ,34.79     ,47.87                ,15.18                   ,16.46   ,31.05                  ,-4.17          ,-1.04                     ,-17563.04  , 
KGC   ,-3.94      ,3.41      ,8607950   ,--       ,4.30B     ,24             ,+4.55                     ,47.19     ,3.41      ,-0.12,-67.72      ,10.60                  ,-9.41             ,27.82                  ,3.49                   ,Metals & Mining                         ,NYSE    ,KINROSS GOLD CORP        ,Gold                              ,--      ,3.47          ,3.40  ,62700   ,12011476     ,14599197    ,71.66                   ,58.96                  ,No        ,3.55  ,3.5787 ,3.41  ,72.35                 ,12121327      ,12409354   ,71.01                    ,69.37                 ,No                ,Materials             ,--            ,3.47      ,3.39  ,69200   ,12051065    ,44.92                     ,71.43                  ,39.68M         ,No                  ,NC ,--       ,B-                 ,4.76           ,19.05                 ,61.90           ,--                     ,14.29           ,21                ,3.00              ,-109.10M  ,3.47B  ,-109.10M,1.25B             ,-0.08   ,-0.08     ,-0.86     ,0.07        ,-1.02     ,-3.28     ,-2.20     ,-8.60                       ,-3.00   ,--                ,-0.06  ,-0.01                  ,-0.62                      ,-0.1906                ,-4.19                   ,+41.38               ,-69.58               ,-16.90               ,+0.31     ,3.49         ,4.05     ,2.2413                 ,3.15      ,2.68     ,89.40                   ,-0.83                        ,-1.73   ,+0.08,+0.26                  ,+0.07                 ,-0.0886                ,-5.21                    ,+11.58               ,-33.33               ,+7.60                ,-2.72             ,6               ,3.49      ,4.23    ,3.15        ,3.15    ,-0.71                ,0.1687         ,-0.14    ,+2.31,+0.151                  ,-0.0218                  ,-2.49                    ,-0.1518               ,+8.61                ,-58.17               ,-11.28               ,-1.39             ,3.99       ,5.82      ,3.15     ,3.13   ,0.1887       ,52.00            ,-0.02         ,-1.74             ,--                   ,--                       ,1.09            ,41.42        ,51.35                ,1.24     ,3.30      ,3.62      ,3.59       ,3.46      ,3.65       ,51.03                ,47.30     ,18.98                   ,32.28,3.98                ,-0.46                     ,0.38           ,3.53      ,4.12       ,3.38      ,3.55      ,3.68       ,46.72     ,47.98                ,2.06          ,25.54,-0.11      ,-0.16          ,0.34                      ,3.49      ,3.54       ,3.57      ,47.93                ,19.77                   ,17.77   ,3.01                   ,-0.55          ,-0.16                     ,-15927.90  , 
AEM   ,-3.86      ,42.11     ,1351941   ,61.41    ,9.59B     ,119            ,+3.61                     ,47.30     ,42.13     ,-1.35,-59.19      ,2.99                   ,0.09              ,34.98                  ,42.65                  ,Metals & Mining                         ,NYSE    ,AGNICO EAGLE MINES LTD   ,Gold                              ,0.40    ,42.99         ,42.10 ,200     ,1894270      ,1982538     ,71.37                   ,68.19                  ,No        ,43.80 ,44.38  ,42.11 ,66.23                 ,2123478       ,1829134    ,63.67                    ,73.91                 ,No                ,Materials             ,0.90          ,42.99     ,42.04 ,500     ,2066175     ,48.06                     ,65.43                  ,78.29M         ,No                  ,NC ,--       ,B-                 ,22.73          ,22.73                 ,40.91           ,--                     ,13.64           ,22                ,2.59              ,158.82M   ,2.14B  ,158.82M ,225.47M           ,0.70    ,0.70      ,0.11      ,0.57        ,0.39      ,-3.97     ,1.81      ,1.00                        ,7.43    ,--                ,-0.88  ,+0.35                  ,+0.79                      ,-3.00                  ,-5.21                   ,+52.84               ,+21.91               ,-4.95                ,-0.54     ,43.15        ,50.43    ,15.72                  ,39.29     ,32.87    ,97.01                   ,-1.58                        ,-2.05   ,+0.81,+0.21                  ,+0.06                 ,-0.63                  ,-6.52                    ,+2.60                ,+31.60               ,+3.56                ,+3.68             ,37              ,43.15     ,51.21   ,39.86       ,39.29   ,-9.17                ,2.27           ,-1.69    ,+1.88,+1.50                   ,+0.34                    ,-1.44                    ,-2.36                 ,+14.12               ,+10.95               ,-15.87               ,+2.30             ,49.51      ,60.10     ,39.61    ,39.29  ,2.34         ,76.00            ,-0.07         ,2.61              ,--                   ,61.41                    ,2.55            ,23.88        ,75.12                ,4.53     ,40.87     ,45.33     ,45.17      ,42.66     ,45.00      ,52.19                ,46.69     ,25.22                   ,40.81,47.59               ,-6.46                     ,4.77           ,44.44     ,48.64      ,41.44     ,44.06     ,45.20      ,45.70     ,47.63                ,6.09          ,34.30,-1.44      ,-3.59          ,6.55                      ,42.65     ,44.35      ,44.28     ,47.31                ,22.32                   ,28.03   ,37.71                  ,-7.31          ,-3.50                     ,26.00      , 
IAG   ,-3.75      ,3.85      ,7928364   ,32.33    ,1.78B     ,33             ,+5.55                     ,48.98     ,3.81      ,-0.21,-56.64      ,32.00                  ,-8.01             ,29.50                  ,3.92                   ,Metals & Mining                         ,NYSE    ,IAMGOLD CORP             ,Gold                              ,--      ,3.88          ,3.85  ,58400   ,12926550     ,9944194     ,61.33                   ,79.73                  ,No        ,4.00  ,4.02   ,3.86  ,60.10                 ,10794367      ,9830994    ,73.45                    ,80.65                 ,No                ,Materials             ,--            ,3.88      ,3.77  ,28600   ,10525116    ,38.54                     ,75.33                  ,47.05M         ,No                  ,NC ,--       ,C                  ,11.76          ,17.65                 ,41.18           ,17.65                  ,11.76           ,17                ,3.00              ,61.80M    ,987.10M,61.80M  ,463.03M           ,0.12    ,0.12      ,-1.94     ,0.03        ,-0.55     ,-2.21     ,0.89      ,3.00                        ,5.33    ,202.23            ,-0.03  ,-0.01                  ,-1.05                      ,-0.1505                ,-10.63                  ,+102.21              ,-73.35               ,+20.86               ,-0.05     ,3.92         ,4.84     ,1.85                   ,3.36      ,1.95     ,68.00                   ,-3.03                        ,-0.77   ,+0.12,-0.01                  ,+0.12                 ,-0.1527                ,-3.73                    ,+0.78                ,-2.66                ,+7.36                ,+3.00             ,2               ,3.92      ,5.23    ,3.36        ,3.36    ,-1.82                ,0.17           ,-0.15    ,+3.09,+0.204                  ,-0.041                   ,-3.79                    ,-0.4614               ,+60.53               ,-42.54               ,+6.49                ,+1.86             ,4.80       ,5.87      ,3.36     ,3.36   ,0.25         ,29.00            ,-0.08         ,1.37              ,--                   ,32.33                    ,0.80            ,21.36        ,140.68               ,1.82     ,3.63      ,4.34      ,4.01       ,3.89      ,4.09       ,50.00                ,48.09     ,20.98                   ,43.36,4.70                ,-0.86                     ,0.53           ,4.21      ,4.17       ,3.73      ,4.09      ,4.07       ,46.60     ,48.31                ,4.95          ,30.22,-0.22      ,-0.58          ,0.67                      ,3.92      ,4.07       ,4.10      ,46.97                ,19.00                   ,21.11   ,3.14                   ,-0.82          ,-0.71                     ,-12905.03  , 
SA    ,-3.69      ,11.03     ,674920    ,--       ,600.11M   ,16             ,+5.61                     ,59.05     ,10.41     ,0.07 ,-28.45      ,29.55                  ,-6.55             ,24.53                  ,10.55                  ,Metals & Mining                         ,NYSE    ,SEABRIDGE GOLD INC       ,Gold                              ,--      ,11.20         ,11.00 ,1000    ,747134       ,702707      ,90.33                   ,96.05                  ,No        ,11.45 ,11.45  ,11.05 ,49.18                 ,795293        ,657767     ,84.86                    ,102.61                ,No                ,Materials             ,--            ,11.20     ,10.85 ,5600    ,772969      ,55.61                     ,87.32                  ,7.85M          ,No                  ,NC ,--       ,--                 ,40.00          ,40.00                 ,20.00           ,--                     ,--              ,5                 ,1.80              ,-7.09M    ,--     ,-7.09M  ,54.19M            ,-0.10   ,-0.14     ,-0.21     ,-0.13       ,-0.23     ,-0.22     ,-0.37     ,--                          ,--      ,--                ,-0.17  ,+1.03                  ,+6.15                      ,+1.04                  ,+11.05                  ,+62.18               ,-53.20               ,-15.21               ,-0.03     ,11.30        ,12.07    ,4.43                   ,9.21      ,7.35     ,70.45                   ,-7.55                        ,-1.54   ,+0.25,+2.88                  ,+0.13                 ,+0.58                  ,+10.27                   ,+37.42               ,+13.38               ,+9.68                ,-2.41             ,0               ,11.30     ,12.07   ,9.90        ,9.21    ,-3.50                ,0.42           ,-0.42    ,+2.23,+0.59                   ,+0.65                    ,+5.50                    ,+1.11                 ,-13.14               ,-27.05               ,-3.32                ,-2.22             ,12.07      ,15.88     ,9.69     ,8.15   ,0.60         ,78.00            ,-0.18         ,-4.68             ,--                   ,--                       ,2.88            ,--           ,--                   ,--       ,10.15     ,10.13     ,10.02      ,10.39     ,10.24      ,61.80                ,52.66     ,15.19                   ,71.55,12.17               ,-0.10                     ,3.33           ,9.77      ,11.19      ,10.20     ,10.20     ,10.31      ,54.62     ,53.27                ,20.63         ,60.99,0.01       ,1.38           ,3.01                      ,10.55     ,9.86       ,10.17     ,55.61                ,23.09                   ,52.22   ,8.93                   ,-0.22          ,1.51                      ,-735.81    , 
EMES  ,-3.68      ,13.34     ,434659    ,--       ,414.99M   ,29             ,-1.16                     ,30.01     ,15.65     ,-1.24,-96.35      ,18.18                  ,-16.60            ,33.69                  ,17.14                  ,Oil Gas & Consumable Fuels              ,NYSE    ,EMERGE ENERGY SERVICES LP,Oil & Gas Refining & Marketing    ,--      ,13.80         ,13.35 ,300     ,1178814      ,548841      ,36.87                   ,79.20                  ,No        ,13.85 ,13.97  ,13.42 ,38.12                 ,854104        ,702695     ,50.89                    ,61.86                 ,No                ,Energy                ,--            ,13.80     ,13.20 ,100     ,808994      ,39.59                     ,53.73                  ,16.67M         ,No                  ,NC ,--       ,--                 ,42.86          ,14.29                 ,42.86           ,--                     ,--              ,7                 ,2.00              ,-72.77M   ,92.74M ,-72.77M ,30.07M            ,-2.93   ,-2.93     ,-0.39     ,-0.59       ,3.70      ,0.92      ,0.74      ,20.00                       ,-78.46  ,--                ,-0.46  ,-4.20                  ,-19.49                     ,-0.34                  ,-18.47                  ,-67.71               ,0.00                 ,+240.40              ,+1.52     ,13.97        ,24.45    ,10.48                  ,13.05     ,3.00     ,81.82                   ,18.56                        ,-3.33   ,+0.05,+0.81                  ,-0.05                 ,-4.00                  ,-2.40                    ,+12.10               ,-64.44               ,+33.26               ,-118.79           ,1               ,15.55     ,24.45   ,13.20       ,13.05   ,-10.20               ,0.63           ,-0.51    ,+0.36,-0.16                   ,-3.34                    ,-22.48                   ,-3.13                 ,+158.36              ,0.00                 ,+55.00               ,-21.72            ,24.45      ,24.45     ,13.05    ,12.25  ,0.77         ,94.00            ,-0.14         ,-0.20             ,--                   ,--                       ,9.35            ,260.71       ,--                   ,4.47     ,14.88     ,16.94     ,14.22      ,16.14     ,15.08      ,31.95                ,46.97     ,25.25                   ,3.65 ,22.75               ,-7.20                     ,1.25           ,16.14     ,12.86      ,15.82     ,16.34     ,14.63      ,42.77     ,47.71                ,34.26         ,5.15 ,-0.68      ,-1.06          ,1.67                      ,17.14     ,14.50      ,16.10     ,43.78                ,12.36                   ,6.85    ,11.53                  ,-7.18          ,0.30                      ,-2026.80   , 
HL    ,-3.63      ,5.05      ,5550292   ,28.40    ,2.00B     ,39             ,+3.41                     ,40.47     ,5.20      ,-0.36,-70.21      ,27.03                  ,-23.30            ,41.95                  ,5.46                   ,Metals & Mining                         ,NYSE    ,HECLA MINING CO          ,Silver                            ,0.01    ,5.07          ,5.04  ,25800   ,6875703      ,10687251    ,80.72                   ,51.93                  ,No        ,5.24  ,5.266  ,5.05  ,58.72                 ,7537017       ,7059551    ,73.64                    ,78.62                 ,No                ,Materials             ,0.20          ,5.07      ,4.97  ,12400   ,7288146     ,65.27                     ,76.16                  ,33.33M         ,No                  ,B  ,--       ,B-                 ,11.11          ,11.11                 ,66.67           ,11.11                  ,--              ,9                 ,2.78              ,69.55M    ,645.96M,69.55M  ,395.44M           ,0.18    ,0.18      ,-0.23     ,0.10        ,0.05      ,-0.08     ,0.05      ,1.00                        ,10.77   ,462.72            ,-0.02  ,-0.45                  ,-7.17                      ,-0.8096                ,-14.50                  ,+79.84               ,+0.49                ,+37.55               ,+0.42     ,5.12         ,6.72     ,2.374                  ,4.61      ,2.46     ,72.97                   ,1.71                         ,-0.39   ,+0.17,-0.25                  ,+0.07                 ,-0.5509                ,-13.77                   ,-3.20                ,+44.24               ,-8.22                ,+4.93             ,8               ,5.12      ,6.78    ,4.70        ,4.61    ,-2.51                ,0.216          ,-0.19    ,+3.35,+0.167                  ,-0.3918                  ,-9.80                    ,-0.8598               ,+81.10               ,+15.66               ,+0.04                ,+3.03             ,6.72       ,7.64      ,4.61     ,4.61   ,0.296        ,6.00             ,-0.08         ,1.21              ,--                   ,28.40                    ,1.36            ,34.25        ,50.99                ,3.10     ,4.92      ,5.92      ,5.88       ,5.34      ,5.78       ,41.13                ,44.88     ,28.77                   ,29.79,6.77                ,-1.46                     ,-0.35          ,5.82      ,5.81       ,5.14      ,5.71      ,5.74       ,41.64     ,45.03                ,30.90         ,20.08,-0.33      ,-1.02          ,-0.35                     ,5.46      ,5.95       ,5.75      ,41.88                ,15.19                   ,13.45   ,4.16                   ,-1.41          ,-1.02                     ,-24346.17  , 
AKS   ,-3.61      ,8.27      ,10673660  ,--       ,2.63B     ,58             ,+4.11                     ,52.09     ,8.15      ,-0.18,-45.97      ,60.10                  ,-9.35             ,18.22                  ,8.26                   ,Metals & Mining                         ,NYSE    ,AK STEEL HOLDING CORP    ,Steel                             ,--      ,8.36          ,8.27  ,17400   ,12053330     ,20106915    ,88.55                   ,53.08                  ,No        ,8.58  ,8.655  ,8.28  ,83.48                 ,16664051      ,21363389   ,64.05                    ,49.96                 ,No                ,Materials             ,--            ,8.36      ,7.69  ,1500    ,17888668    ,71.24                     ,59.67                  ,95.91M         ,Yes                 ,C  ,****     ,C                  ,14.29          ,--                    ,71.43           ,7.14                   ,7.14            ,14                ,2.93              ,58.20M    ,5.88B  ,58.20M  ,314.79M           ,-0.03   ,-0.03     ,-2.86     ,0.69        ,-0.65     ,-0.34     ,-9.06     ,4.00                        ,-0.13   ,692.06            ,-0.09  ,-0.41                  ,+1.17                      ,+0.7429                ,-5.07                   ,+94.92               ,+5.66                ,+94.63               ,+2.73     ,8.41         ,9.19     ,2.735                  ,7.60      ,3.31     ,39.90                   ,-1.87                        ,-1.08   ,+0.22,-2.15                  ,+0.06                 ,+0.05                  ,+9.75                    ,-18.12               ,+20.57               ,-8.76                ,-9.31             ,8               ,8.41      ,11.28   ,7.94        ,7.60    ,-4.38                ,0.385          ,-0.31    ,+2.63,+0.33                   ,+0.0965                  ,+0.60                    ,-0.4468               ,+85.06               ,+99.48               ,+86.77               ,+1.43             ,9.19       ,11.39     ,7.60     ,7.60   ,0.965        ,4.00             ,-0.58         ,-10.62            ,--                   ,--                       ,--              ,2002.87      ,12.09                ,0.45     ,8.00      ,8.76      ,7.98       ,8.21      ,8.15       ,54.55                ,50.47     ,24.58                   ,54.03,9.05                ,-0.21                     ,-2.11          ,9.07      ,6.78       ,8.12      ,8.48      ,7.93       ,48.49     ,50.86                ,20.15         ,47.15,-0.22      ,-1.80          ,-2.21                     ,8.26      ,8.62       ,8.47      ,49.12                ,16.33                   ,33.49   ,7.48                   ,-0.22          ,-1.08                     ,-18227.69  , 
SFUN  ,-3.61      ,2.94      ,2340283   ,--       ,1.01B     ,12             ,-3.39                     ,41.22     ,3.05      ,-0.08,-76.04      ,--                     ,-1.27             ,26.58                  ,3.01                   ,Internet Software & Services            ,NYSE    ,FANG HOLDINGS LTD        ,Internet Software & Services      ,--      ,2.99          ,2.94  ,29900   ,3346229      ,3522608     ,69.94                   ,66.44                  ,No        ,3.05  ,3.08   ,2.95  ,44.31                 ,2818522       ,2708490    ,83.03                    ,86.41                 ,No                ,Information Technology,--            ,2.99      ,2.94  ,6700    ,2795990     ,65.76                     ,83.70                  ,10.47M         ,No                  ,-- ,--       ,--                 ,40.00          ,10.00                 ,20.00           ,10.00                  ,20.00           ,10                ,2.60              ,-15.13M   ,883.55M,-15.13M ,338.07M           ,-0.42   ,-0.04     ,0.57      ,-0.35       ,0.71      ,0.37      ,0.25      ,20.00                       ,-1.71   ,21.90             ,-0.05  ,-0.06                  ,-0.64                      ,-0.5068                ,-11.34                  ,-46.27               ,-3.26                ,-45.12               ,+1.44     ,3.25         ,3.50     ,3.45                   ,2.83      ,2.76     ,100.00                  ,1.96                         ,-1.67   ,+0.06,-0.39                  ,-0.01                 ,-0.0559                ,-14.49                   ,-8.84                ,-82.00               ,+1.71                ,-31.30            ,2               ,3.31      ,3.95    ,2.96        ,2.83    ,-0.18                ,0.14           ,-0.11    ,+2.01,-0.105                  ,-0.0193                  ,-1.84                    ,-0.3826               ,-41.71               ,-32.98               ,-33.78               ,-9.90             ,3.31       ,6.53      ,2.85     ,2.83   ,0.14         ,58.00            ,0.00          ,-0.30             ,--                   ,--                       ,1.67            ,33.69        ,--                   ,1.14     ,3.00      ,3.36      ,3.39       ,3.08      ,3.43       ,43.62                ,43.93     ,25.76                   ,23.96,3.20                ,-0.14                     ,-0.06          ,3.33      ,3.99       ,3.00      ,3.22      ,3.53       ,43.24     ,44.43                ,7.66          ,47.57,-0.10      ,-0.58          ,0.08                      ,3.01      ,3.24       ,3.26      ,44.08                ,22.09                   ,68.25   ,2.81                   ,-0.30          ,-0.66                     ,-441.06    , 
