Symbol,% Chg(Open),Last Trade,Volume    ,P/E (ttm),Market Cap,Daily Low Count,% Chg from 5 day Avg Close,RSI 10 Day,EMA 15 Day,MACD ,Williams % R,% Chg of Range from Low,Money Flow Percent,DM Average (ADX) 14 Day,Bollinger Band®(Middle),Industry                                      ,Exchange,Description              ,Sub-Industry                      ,Dividend,Reported Close,Bid   ,Ask Size,Avg Vol 5 Day,Avg Vol 6 Mo,% Vol Over 5 Day Avg Vol,% Vol Over 6 Mo Avg Vol,In S&P 500,Open  ,High  ,Ask   ,% Held By Institutions,Avg Vol 20 Day,Avg Vol YTD,% Vol Over 20 Day Avg Vol,% Vol Over YTD Avg Vol,In S&P Mid Cap 400,Sector                ,Dividend Yield,Prev Close,Low   ,Bid Size,Avg Vol 1 Mo,% Vol Over Yesterday's Vol,% Vol Over 1 Mo Avg Vol,Avg $ Vol 5 Day,In S&P Small Cap 600,SER,S&P STARS,S&P Quality Ranking,% Recommend Buy,% Recommend Buy - Hold,% Recommend Hold,% Recommend Hold - Sell,% Recommend Sell,Recommendation Num,Recommendation Avg,Net Income,Revenue,Earnings,Shares outstanding,EPS(ttm),EPS (Yr-0),EPS (Yr-1),EPS (Latest),EPS (Yr-2),EPS (Yr-3),EPS (Yr-4),% 5 Yr Projected Growth Rate,% Margin,Sales per Employee,Change,Chg from Beg of Mo Open,% Chg from 20 day Avg Close,Chg from 6 Mo Avg Close,% Chg from YTD Avg Close,% Total Return (YTD2),% Total Return (YTD5),% Total Return (9 Mo),Beta Value,High Prev Day,High 1 Mo,High 52 Wk - Daily High,Low 20 Day,Low 52 Wk,% Chg of Range from High,[SMA 15 Day - Last Trade] (%),% Change,Gap  ,Chg from Beg of Yr Open,% Chg from 6 Day Close,Chg from 1 Mo Avg Close,% Chg from 6 Mo Avg Close,% Total Return (YTD0),% Total Return (YTD3),% Total Return (3 Mo),% Return on Equity,Daily High Count,High 5 Day,High YTD,Low Prev Day,Low 1 Mo,Low 52 Wk - Daily Low,High-Last Trade,Chg(Open),% Gap,Chg from 5 day Avg Close,Chg from 20 day Avg Close,% Chg from 1 Mo Avg Close,Chg from YTD Avg Close,% Total Return (YTD1),% Total Return (YTD4),% Total Return (6 Mo),% Return on Assets,High 20 Day,High 52 Wk,Low 5 Day,Low YTD,Trading Range,Relative Strength,Low-Last Trade,Relative P/E Ratio,Dividend Payout Ratio,P/E Ratio (Latest Actual),Price/Book Ratio,Long Term D/E,P/E Ratio (Estimated),P/S Ratio,SMA 10 Day,SMA 50 Day,SMA 120 Day,EMA 20 Day,EMA 100 Day,RSI from Close 10 Day,RSI 50 Day,DM (DI-) Negative 14 Day,% K  ,Bollinger Band®(Top),Momentum from Close 20 Day,Momentum 60 Day,SMA 60 Day,SMA 200 Day,SMA 15 Day,EMA 50 Day,EMA 120 Day,RSI 30 Day,RSI from Close 50 Day,DM (DX) 14 Day,% D  ,MACD Signal,Momentum 40 Day,Momentum from Close 60 Day,SMA 20 Day,SMA 100 Day,EMA 60 Day,RSI from Close 30 Day,DM (DI+) Positive 14 Day,% D Slow,Bollinger Band®(Bottom),Momentum 20 Day,Momentum from Close 40 Day,Money Flow, 
OLED  ,-2.55      ,84.10     ,440002    ,84.07    ,4.03B     ,58             ,+2.19                     ,62.93     ,81.66     ,4.47 ,-60.61      ,21.23                  ,10.68             ,41.62                  ,80.59                  ,Electronic Equipment Instruments & Components ,NCM     ,UNIVERSAL DISPLAY CORP   ,Electronic Components             ,0.12    ,85.75         ,84.05 ,500     ,616878       ,644900      ,71.33                   ,68.23                  ,No        ,86.30 ,86.51 ,84.20 ,71.58                 ,1131845       ,727670     ,38.87                    ,60.47                 ,No                ,Information Technology,0.10          ,85.75     ,83.45 ,300     ,1078917     ,40.16                     ,40.78                  ,51.86M         ,No                  ,C  ,--       ,B-                 ,50.00          ,12.50                 ,37.50           ,--                     ,--              ,8                 ,1.88              ,48.07M    ,198.89M,48.07M  ,46.98M            ,1.02    ,1.02      ,0.31      ,1.45        ,0.90      ,1.59      ,0.21      ,20.00                       ,24.17   ,979.73            ,-1.65 ,-2.65                  ,+6.40                      ,+24.89                 ,+24.25                  ,+120.60              ,+108.27              ,+26.36               ,+1.44     ,86.20        ,88.50    ,1.99                   ,66.65     ,47.88    ,78.77                   ,-0.27                        ,-1.92   ,+0.55,+26.70                 ,+0.01                 ,+7.11                  ,+40.89                   ,+52.36               ,+145.86              ,+55.26               ,+9.66             ,3               ,86.20     ,88.50   ,82.75       ,63.75   ,-35.57               ,2.41           ,-2.20    ,+0.64,+1.84                   ,+5.16                    ,+9.05                    ,+16.74                ,+66.30               ,+148.65              ,+47.33               ,+8.10             ,88.50      ,88.50     ,81.55    ,56.15  ,3.06         ,98.00            ,-0.65         ,3.57              ,--                   ,84.07                    ,11.68           ,--           ,59.14                ,20.26    ,83.50     ,69.55     ,61.19      ,80.02     ,66.79      ,70.11                ,62.07     ,13.97                   ,39.39,92.39               ,18.60                     ,27.00          ,67.62     ,62.78      ,83.87     ,72.43     ,65.58      ,64.46     ,63.51                ,39.26         ,65.18,4.84       ,26.90          ,26.60                     ,80.59     ,62.81      ,70.81     ,66.80                ,32.02                   ,73.05   ,68.79                  ,13.76          ,28.55                     ,1291.90   , 
HIG   ,-2.53      ,48.95     ,3211017   ,21.97    ,18.46B    ,115            ,+0.61                     ,48.26     ,49.15     ,0.31 ,-66.16      ,3.68                   ,3.06              ,21.68                  ,49.04                  ,Insurance                                     ,NYSE    ,HARTFORD FINANCIAL SERVIC,Multi-line Insurance              ,0.92    ,49.87         ,48.95 ,1800    ,3947211      ,2723240     ,81.35                   ,117.91                 ,Yes       ,50.22 ,50.26 ,48.96 ,92.82                 ,2781122       ,2782628    ,115.46                   ,115.40                ,No                ,Financials            ,1.80          ,49.87     ,48.90 ,800     ,2778674     ,90.83                     ,115.56                 ,195.53M        ,No                  ,C  ,****     ,B-                 ,14.29          ,21.43                 ,64.29           ,--                     ,--              ,14                ,2.50              ,896.00M   ,18.24B ,896.00M ,370.19M           ,2.27    ,2.27      ,3.95      ,4.12        ,1.73      ,0.36      ,-0.18     ,9.50                        ,4.91    ,1079.17           ,-0.92 ,-0.79                  ,+1.70                      ,+3.55                  ,+2.77                   ,+26.88               ,+171.70              ,+9.32                ,+1.11     ,50.16        ,50.16    ,-0.13                  ,48.10     ,38.92    ,96.32                   ,0.43                         ,-1.84   ,+0.35,+0.60                  ,-0.01                 ,+0.92                  ,+7.65                    ,+5.15                ,+46.57               ,+3.76                ,+5.19             ,5               ,50.16     ,50.16   ,49.56       ,47.90   ,-9.98                ,1.31           ,-1.27    ,+0.70,+0.30                   ,+0.83                    ,+1.87                    ,+1.34                 ,+16.16               ,+109.95              ,+19.62               ,+0.40             ,50.16      ,50.13     ,48.28    ,46.79  ,1.36         ,54.00            ,-0.05         ,0.93              ,--                   ,21.97                    ,1.15            ,27.43        ,12.10                ,1.01     ,49.22     ,48.55     ,46.84      ,49.04     ,47.46      ,64.87                ,54.36     ,18.38                   ,33.84,49.93               ,1.37                      ,1.30           ,48.45     ,45.04      ,49.16     ,48.48     ,47.10      ,53.35     ,57.41                ,10.41         ,65.96,0.28       ,-0.45          ,1.90                      ,49.04     ,47.58      ,48.28     ,58.69                ,22.65                   ,73.06   ,48.14                  ,0.35           ,1.33                      ,1249.92   , 
CRC   ,-2.51      ,15.56     ,925791    ,2.33     ,669.63M   ,40             ,+3.36                     ,38.03     ,16.56     ,-1.13,-66.67      ,51.22                  ,-3.50             ,18.48                  ,17.20                  ,Oil Gas & Consumable Fuels                    ,NYSE    ,CALIFORNIA RESOURCES CORP,Oil & Gas Exploration & Production,--      ,15.74         ,15.55 ,200     ,1732112      ,2192957     ,53.45                   ,42.22                  ,No        ,15.96 ,15.96 ,15.56 ,74.08                 ,1681359       ,1518892    ,55.06                    ,60.95                 ,No                ,Energy                ,--            ,15.74     ,15.14 ,100     ,1627702     ,55.63                     ,56.88                  ,26.49M         ,No                  ,D  ,--       ,--                 ,--             ,11.11                 ,66.67           ,22.22                  ,--              ,9                 ,3.11              ,279.00M   ,1.75B  ,279.00M ,42.54M            ,6.76    ,6.76      ,-92.79    ,-2.78       ,-37.54    ,22.39     ,--        ,-20.50                      ,15.92   ,1208.96           ,-0.18 ,-2.80                  ,-8.51                      ,-0.17                  ,-18.85                  ,-77.87               ,0.00                 ,+17.57               ,+6.45     ,15.84        ,19.98    ,9.54                   ,13.77     ,8.79     ,48.78                   ,8.21                         ,-1.14   ,+0.22,-6.45                  ,-0.01                 ,-1.78                  ,-1.07                    ,-26.07               ,0.00                 ,+2.70                ,-37.88            ,0               ,16.18     ,23.42   ,14.72       ,13.77   ,-6.35                ,0.40           ,-0.40    ,+1.40,+0.51                   ,-1.46                    ,-10.14                   ,-3.66                 ,+0.20                ,0.00                 ,+79.96               ,+4.16             ,19.98      ,25.50     ,13.77    ,13.77  ,0.82         ,5.00             ,-0.42         ,0.10              ,--                   ,2.33                     ,--              ,-927.83      ,--                   ,0.38     ,16.11     ,19.26     ,16.47      ,16.99     ,17.38      ,39.15                ,47.09     ,28.47                   ,33.33,20.14               ,-3.37                     ,-3.28          ,19.35     ,14.79      ,16.84     ,17.99     ,17.16      ,43.45     ,47.36                ,18.85         ,27.63,-0.95      ,-5.05          ,-2.83                     ,17.20     ,17.45      ,17.95     ,43.86                ,19.44                   ,20.17   ,14.27                  ,-3.36          ,-4.61                     ,-784.38   , 
DFT   ,-2.47      ,47.93     ,326985    ,28.91    ,3.74B     ,34             ,+1.05                     ,41.28     ,48.60     ,-0.21,-82.63      ,10.56                  ,-16.22            ,29.62                  ,49.39                  ,Equity Real Estate Investment Trusts (REITs)  ,NYSE    ,DUPONT FABROS TECHNOLOGY ,Specialized REITs                 ,2.00    ,48.28         ,47.92 ,200     ,763163       ,798222      ,42.85                   ,40.96                  ,No        ,49.14 ,50.07 ,47.94 ,99.11                 ,944960        ,822593     ,34.60                    ,39.75                 ,No                ,Real Estate           ,4.10          ,48.28     ,47.68 ,200     ,923809      ,38.39                     ,35.40                  ,36.38M         ,No                  ,C  ,--       ,B                  ,40.00          ,20.00                 ,33.33           ,--                     ,6.67            ,15                ,2.13              ,181.45M   ,--     ,181.45M ,77.5M             ,1.67    ,1.67      ,-0.40     ,1.88        ,1.18      ,0.32      ,0.41      ,11.00                       ,30.54   ,--                ,-0.35 ,-3.52                  ,-2.24                      ,+4.14                  ,-0.15                   ,+69.36               ,+167.36              ,+25.88               ,+0.78     ,48.69        ,52.03    ,1.96                   ,47.07     ,36.05    ,89.44                   ,2.67                         ,-0.73   ,+0.86,+4.00                  ,+0.01                 ,-1.17                  ,+9.39                    ,+9.90                ,+128.90              ,+28.11               ,+26.47            ,2               ,48.69     ,52.03   ,47.43       ,47.07   ,-11.63               ,2.14           ,-1.21    ,+1.78,+0.50                   ,-1.11                    ,-2.36                    ,-0.07                 ,+33.71               ,+140.02              ,+24.37               ,+6.20             ,52.03      ,52.03     ,47.07    ,43.71  ,2.40         ,86.00            ,-0.25         ,1.23              ,--                   ,28.91                    ,4.79            ,80.10        ,25.75                ,--       ,48.24     ,48.43     ,44.27      ,48.70     ,46.23      ,44.50                ,53.30     ,17.75                   ,17.37,52.34               ,-0.89                     ,5.53           ,47.62     ,44.76      ,49.21     ,47.85     ,45.75      ,51.49     ,54.04                ,21.98         ,16.27,0.15       ,1.07           ,5.52                      ,49.39     ,44.90      ,47.47     ,52.75                ,27.75                   ,13.56   ,46.43                  ,-1.20          ,1.23                      ,-2145.31  , 
VMC   ,-2.42      ,116.62    ,1297666   ,38.47    ,15.73B    ,138            ,+0.41                     ,39.06     ,119.31    ,-1.62,-88.39      ,11.11                  ,-5.49             ,16.54                  ,119.50                 ,Construction Materials                        ,NYSE    ,VULCAN MATERIALS CO      ,Construction Materials            ,1.00    ,118.83        ,116.57,100     ,1527511      ,1408302     ,84.95                   ,92.14                  ,Yes       ,119.51,119.58,116.62,89.09                 ,1621943       ,1465205    ,80.01                    ,88.57                 ,No                ,Materials             ,0.80          ,118.83    ,116.25,200     ,1640910     ,62.25                     ,79.08                  ,180.77M        ,No                  ,D  ,*****    ,B-                 ,46.15          ,15.38                 ,38.46           ,--                     ,--              ,13                ,1.92              ,419.49M   ,3.59B  ,419.49M ,132.36M           ,3.09    ,3.09      ,1.63      ,4.01        ,1.54      ,0.19      ,-0.41     ,30.71                       ,11.68   ,476.92            ,-2.21 ,-6.55                  ,-0.56                      ,-1.86                  ,-4.07                   ,+45.83               ,+162.99              ,+3.86                ,+1.15     ,119.26       ,129.25   ,18.60                  ,114.10    ,100.61   ,88.89                   ,2.47                         ,-1.86   ,+0.68,-9.42                  ,0.00                  ,-1.25                  ,-1.54                    ,-4.85                ,+77.10               ,-3.81                ,+9.29             ,3               ,120.26    ,136.82  ,116.90      ,114.10  ,-15.64               ,2.96           ,-2.89    ,+0.57,+0.48                   ,-0.67                    ,-1.04                    ,-5.04                 ,+15.85               ,+120.83              ,+6.31                ,+5.00             ,125.30     ,138.18    ,115.48   ,114.10 ,3.33         ,17.00            ,-0.37         ,1.64              ,--                   ,38.47                    ,22.20           ,43.36        ,29.64                ,4.38     ,118.78    ,123.71    ,121.80     ,119.91    ,122.01     ,45.28                ,46.48     ,29.21                   ,11.61,123.28              ,-3.91                     ,-6.83          ,124.07    ,120.16     ,119.50    ,122.10    ,121.50     ,43.85     ,47.83                ,28.71         ,29.38,-1.58      ,-10.68         ,-5.10                     ,119.50    ,123.98     ,122.32    ,45.98                ,16.18                   ,37.61   ,115.73                 ,-6.49          ,-4.83                     ,-1169.57  , 
APO   ,-2.40      ,23.21     ,999430    ,11.24    ,4.44B     ,52             ,+1.84                     ,57.20     ,22.91     ,0.35 ,-34.74      ,1.49                   ,30.49             ,22.86                  ,22.64                  ,Capital Markets                               ,NYSE    ,APOLLO GLOBAL MANAGEMENT ,Asset Management & Custody Banks  ,1.80    ,23.71         ,23.21 ,3800    ,2254127      ,1063293     ,44.34                   ,93.99                  ,No        ,23.78 ,23.87 ,23.22 ,63.11                 ,2195170       ,1635305    ,45.53                    ,61.12                 ,No                ,Financials            ,7.60          ,23.71     ,23.20 ,1400    ,2093801     ,46.52                     ,47.73                  ,52.31M         ,No                  ,NC ,***      ,--                 ,46.67          ,26.67                 ,20.00           ,6.67                   ,--              ,15                ,1.87              ,970.31M   ,1.97B  ,970.31M ,187.14M           ,2.11    ,2.11      ,0.61      ,2.28        ,0.62      ,4.03      ,2.06      ,10.00                       ,20.91   ,1954.26           ,-0.50 ,+0.18                  ,+4.73                      ,+3.76                  ,+7.74                   ,+22.33               ,+170.47              ,+46.76               ,+1.26     ,23.74        ,23.93    ,0.13                   ,21.39     ,14.25    ,98.51                   ,-1.70                        ,-2.11   ,+0.07,+3.82                  ,+0.03                 ,+1.01                  ,+18.82                   ,+24.95               ,-8.13                ,+20.46               ,+130.71           ,4               ,23.74     ,24.00   ,23.30       ,21.39   ,-8.95                ,0.66           ,-0.57    ,+0.30,+0.43                   ,+1.07                    ,+4.46                    ,+1.70                 ,+46.11               ,+43.18               ,+26.90               ,+19.05            ,23.74      ,24.00     ,22.33    ,19.39  ,0.67         ,80.00            ,-0.01         ,0.48              ,--                   ,11.24                    ,6.08            ,114.54       ,10.38                ,2.25     ,22.99     ,22.08     ,20.17      ,22.79     ,20.93      ,68.31                ,59.00     ,14.16                   ,65.26,23.62               ,0.37                      ,3.49           ,21.63     ,18.90      ,22.81     ,22.01     ,20.60      ,58.89     ,61.40                ,35.93         ,83.13,0.32       ,2.01           ,3.96                      ,22.64     ,20.59      ,21.77     ,62.69                ,30.04                   ,85.71   ,21.66                  ,0.13           ,2.67                      ,9278.11   , 
GTN   ,-2.29      ,13.88     ,561530    ,16.45    ,1.02B     ,11             ,+0.11                     ,50.51     ,14.01     ,0.53 ,-67.31      ,22.73                  ,-0.82             ,49.03                  ,13.87                  ,Media                                         ,NYSE    ,GRAY TELEVISION INC      ,Broadcasting                      ,--      ,14.15         ,13.85 ,600     ,1224313      ,1032096     ,45.86                   ,54.41                  ,No        ,14.20 ,14.30 ,13.90 ,83.56                 ,1208788       ,1052247    ,46.45                    ,53.36                 ,No                ,Consumer Discretionary,--            ,14.15     ,13.75 ,3000    ,1159834     ,74.44                     ,48.41                  ,17.46M         ,No                  ,C  ,--       ,B-                 ,66.67          ,33.33                 ,--              ,--                     ,--              ,6                 ,1.33              ,62.27M    ,812.46M,62.27M  ,72.85M            ,0.86    ,0.86      ,0.57      ,0.82        ,0.82      ,0.32      ,0.42      ,6.50                        ,7.66    ,211.14            ,-0.28 ,-0.12                  ,+2.01                      ,+3.27                  ,+14.42                  ,+7.39                ,+623.08              ,+15.06               ,+3.27     ,14.50        ,15.10    ,0.80                   ,12.30     ,7.00     ,77.27                   ,2.52                         ,-1.94   ,+0.05,+2.82                  ,-0.04                 ,+0.47                  ,+30.00                   ,+30.41               ,+25.00               ,+34.65               ,+13.51            ,2               ,14.85     ,15.10   ,14.00       ,12.15   ,-6.75                ,0.43           ,-0.32    ,+0.35,+0.02                   ,+0.28                    ,+3.40                    ,+1.78                 ,+17.11               ,+221.92              ,+21.10               ,+2.54             ,15.10      ,15.10     ,13.90    ,9.94   ,0.55         ,97.00            ,-0.13         ,0.70              ,--                   ,16.45                    ,--              ,356.44       ,17.26                ,1.27     ,14.41     ,12.43     ,10.93      ,13.81     ,11.89      ,56.68                ,58.88     ,13.64                   ,32.69,15.35               ,1.65                      ,3.33           ,12.14     ,10.99      ,14.23     ,12.76     ,11.74      ,59.82     ,60.35                ,24.73         ,47.45,0.65       ,3.48           ,3.55                      ,13.87     ,11.10      ,12.51     ,62.24                ,22.60                   ,57.23   ,12.39                  ,1.28           ,4.10                      ,-152.03   , 
RS    ,-2.27      ,82.95     ,278741    ,20.15    ,6.11B     ,63             ,+2.30                     ,49.87     ,82.86     ,-0.30,-63.30      ,2.94                   ,-9.76             ,14.54                  ,83.99                  ,Metals & Mining                               ,NYSE    ,RELIANCE STEEL & ALUMINUM,Steel                             ,1.80    ,83.84         ,82.94 ,100     ,622048       ,559640      ,44.81                   ,49.81                  ,No        ,84.88 ,85.26 ,83.00 ,85.23                 ,576324        ,486490     ,48.37                    ,57.30                 ,Yes               ,Materials             ,2.10          ,83.84     ,82.88 ,100     ,560194      ,37.91                     ,49.76                  ,50.78M         ,No                  ,B  ,***      ,B                  ,55.56          ,--                    ,33.33           ,11.11                  ,--              ,9                 ,2.00              ,309.10M   ,8.61B  ,309.10M ,72.86M            ,4.16    ,4.16      ,4.16      ,5.54        ,4.73      ,4.14      ,5.33      ,6.00                        ,3.53    ,594.03            ,-0.89 ,-3.16                  ,-0.18                      ,+5.99                  ,+1.57                   ,+52.59               ,+65.76               ,+15.12               ,+1.35     ,84.29        ,88.58    ,3.32                   ,80.15     ,63.83    ,97.06                   ,0.27                         ,-1.06   ,+1.04,+2.36                  ,+0.03                 ,-0.34                  ,+7.69                    ,+5.99                ,+23.05               ,+4.38                ,+7.67             ,2               ,84.29     ,88.58   ,81.58       ,80.15   ,-19.05               ,2.31           ,-1.93    ,+1.24,+1.88                   ,-0.15                    ,-0.40                    ,+1.30                 ,+23.23               ,+30.37               ,+18.07               ,+4.25             ,88.58      ,88.58     ,80.15    ,78.32  ,2.38         ,21.00            ,-0.07         ,0.86              ,--                   ,20.15                    ,5.21            ,44.19        ,15.14                ,0.71     ,82.17     ,82.59     ,78.69      ,82.99     ,80.57      ,54.34                ,52.35     ,19.56                   ,36.70,88.63               ,-0.46                     ,1.17           ,82.40     ,77.36      ,83.17     ,82.47     ,79.83      ,51.33     ,53.28                ,11.04         ,36.00,-0.07      ,1.07           ,1.27                      ,83.99     ,80.29      ,82.11     ,52.84                ,24.41                   ,24.61   ,79.35                  ,-2.76          ,3.61                      ,-773.85   , 
IART  ,-2.19      ,42.35     ,297551    ,46.02    ,3.24B     ,55             ,+0.39                     ,43.67     ,42.90     ,0.07 ,-70.79      ,12.04                  ,14.66             ,11.34                  ,42.99                  ,Health Care Equipment & Supplies              ,NGM/NGS ,INTEGRA LIFESCIENCES HLDG,Health Care Equipment             ,--      ,43.26         ,42.35 ,200     ,493191       ,855111      ,60.33                   ,34.80                  ,No        ,43.30 ,43.30 ,42.36 ,83.33                 ,893875        ,692146     ,33.29                    ,42.99                 ,No                ,Health Care           ,--            ,43.26     ,42.22 ,200     ,852688      ,52.61                     ,34.90                  ,21.34M         ,Yes                 ,B  ,****     ,B-                 ,50.00          ,25.00                 ,25.00           ,--                     ,--              ,16                ,1.75              ,74.56M    ,992.08M,74.56M  ,74.82M            ,0.94    ,0.94      ,-0.05     ,1.91        ,0.52      ,-0.37     ,0.72      ,10.98                       ,7.52    ,268.13            ,-0.91 ,-0.84                  ,+0.63                      ,+1.50                  ,+1.20                   ,+61.14               ,+178.74              ,+14.42               ,+0.75     ,43.51        ,45.87    ,2.57                   ,41.46     ,31.33    ,87.96                   ,1.08                         ,-2.10   ,+0.04,-0.67                  ,-0.02                 ,+0.17                  ,+3.59                    ,+0.85                ,+92.86               ,+5.79                ,+9.37             ,0               ,43.78     ,45.87   ,42.78       ,41.46   ,-10.89               ,0.95           ,-0.95    ,+0.09,+0.17                   ,+0.27                    ,+0.40                    ,+0.51                 ,+35.61               ,+130.43              ,-1.09                ,+4.16             ,45.87      ,45.87     ,42.40    ,40.77  ,1.08         ,79.00            ,-0.13         ,1.96              ,--                   ,46.02                    ,--              ,79.20        ,22.64                ,3.26     ,42.83     ,42.74     ,41.62      ,42.88     ,42.01      ,54.15                ,50.78     ,23.38                   ,29.21,44.31               ,-0.02                     ,0.69           ,42.72     ,41.32      ,42.81     ,42.59     ,41.74      ,49.47     ,53.03                ,5.81          ,57.21,0.10       ,-0.34          ,1.85                      ,42.99     ,41.66      ,42.47     ,53.15                ,20.81                   ,67.57   ,41.67                  ,-1.94          ,0.79                      ,1157.56   , 
WBMD  ,-2.19      ,51.27     ,511277    ,26.62    ,1.97B     ,73             ,+0.25                     ,38.10     ,52.02     ,0.30 ,-96.24      ,6.11                   ,15.18             ,27.10                  ,52.03                  ,Internet Software & Services                  ,NCM     ,WEBMD HEALTH CORP        ,Internet Software & Services      ,--      ,52.32         ,51.26 ,100     ,582229       ,772300      ,87.81                   ,66.20                  ,No        ,52.42 ,52.50 ,51.28 ,77.64                 ,1008939       ,766174     ,50.67                    ,66.73                 ,Yes               ,Information Technology,--            ,52.32     ,51.19 ,300     ,967371      ,42.74                     ,52.85                  ,30.47M         ,No                  ,D  ,***      ,B-                 ,54.55          ,9.09                  ,36.36           ,--                     ,--              ,11                ,1.82              ,91.30M    ,705.05M,91.30M  ,37.73M            ,1.97    ,1.97      ,1.48      ,2.01        ,1.00      ,0.31      ,-0.40     ,10.00                       ,12.95   ,388.46            ,-1.05 ,-0.94                  ,+0.55                      ,+0.99                  ,+2.54                   ,+22.22               ,+105.14              ,-21.06               ,+0.63     ,52.62        ,54.65    ,15.05                  ,49.44     ,48.10    ,93.89                   ,1.77                         ,-2.01   ,+0.10,+1.77                  ,-0.02                 ,+0.36                  ,+1.92                    ,+5.55                ,+20.03               ,-2.70                ,+45.64            ,4               ,52.80     ,54.65   ,51.38       ,49.44   ,-3.09                ,1.23           ,-1.15    ,+0.19,+0.13                   ,+0.29                    ,+0.70                    ,+1.30                 ,-9.23                ,+115.11              ,+0.64                ,+6.87             ,54.65      ,67.55     ,51.19    ,48.10  ,1.31         ,31.00            ,-0.08         ,1.13              ,--                   ,26.62                    ,91.07           ,428.40       ,25.99                ,2.80     ,52.24     ,51.05     ,51.33      ,51.91     ,51.81      ,57.75                ,48.59     ,16.79                   ,3.76 ,52.88               ,1.26                      ,0.11           ,50.90     ,53.75      ,52.18     ,51.52     ,52.02      ,48.75     ,51.42                ,15.25         ,27.17,0.39       ,0.65           ,-0.54                     ,52.03     ,51.53      ,51.52     ,54.48                ,22.83                   ,38.75   ,51.18                  ,-0.04          ,1.40                      ,1488.27   , 
SEM   ,-2.15      ,12.53     ,870601    ,14.66    ,1.69B     ,8              ,-0.35                     ,32.11     ,13.23     ,-0.17,-97.80      ,13.33                  ,-21.44            ,21.28                  ,13.45                  ,Health Care Providers & Services              ,NYSE    ,SELECT MEDICAL HOLDINGS C,Health Care Facilities            ,--      ,12.75         ,12.50 ,1000    ,933410       ,1009932     ,93.27                   ,86.20                  ,No        ,12.80 ,12.85 ,12.55 ,73.95                 ,1075866       ,1052769    ,80.92                    ,82.70                 ,No                ,Health Care           ,--            ,12.75     ,12.48 ,1700    ,1073229     ,58.17                     ,81.12                  ,12.07M         ,Yes                 ,B  ,--       ,--                 ,--             ,16.67                 ,33.33           ,33.33                  ,16.67           ,6                 ,3.50              ,125.27M   ,4.22B  ,125.27M ,132.72M           ,0.87    ,0.87      ,0.99      ,0.86        ,0.91      ,0.82      ,1.05      ,12.50                       ,2.74    ,118.95            ,-0.22 ,-2.12                  ,-5.20                      ,-0.40                  ,-6.50                   ,+0.31                ,+84.13               ,+13.65               ,+1.14     ,12.95        ,14.80    ,2.30                   ,12.50     ,10.08    ,86.67                   ,8.86                         ,-1.76   ,+0.05,-0.88                  ,-0.07                 ,-0.70                  ,-3.07                    ,-3.77                ,+14.92               ,+18.52               ,+14.96            ,1               ,13.70     ,15.15   ,12.50       ,12.50   ,-2.40                ,0.33           ,-0.28    ,+0.39,-0.05                   ,-0.70                    ,-5.17                    ,-0.89                 ,+25.84               ,+62.21               ,+21.21               ,+2.68             ,14.80      ,15.15     ,12.50    ,12.00  ,0.38         ,44.00            ,-0.05         ,0.62              ,--                   ,14.66                    ,--              ,202.20       ,14.77                ,0.40     ,13.28     ,13.62     ,13.23      ,13.29     ,13.20      ,35.51                ,47.03     ,27.62                   ,2.20 ,14.83               ,-0.40                     ,-1.18          ,13.59     ,12.60      ,13.64     ,13.37     ,13.12      ,44.09     ,47.95                ,26.93         ,5.87 ,-0.02      ,-2.18          ,-0.85                     ,13.45     ,13.16      ,13.35     ,45.50                ,15.90                   ,9.98    ,12.07                  ,-0.83          ,-2.05                     ,-2798.40  , 
