Symbol,% Chg(Open),Last Trade,Volume    ,P/E (ttm),Market Cap,Daily Low Count,% Chg from 5 day Avg Close,RSI 10 Day,EMA 15 Day,MACD ,Williams % R,% Chg of Range from Low,Money Flow Percent,DM Average (ADX) 14 Day,Bollinger Band®(Middle),Industry                          ,Exchange,Description              ,Sub-Industry                      ,Dividend,Reported Close,Bid   ,Ask Size,Avg Vol 5 Day,Avg Vol 6 Mo,% Vol Over 5 Day Avg Vol,% Vol Over 6 Mo Avg Vol,In S&P 500,Open  ,High   ,Ask   ,% Held By Institutions,Avg Vol 20 Day,Avg Vol YTD,% Vol Over 20 Day Avg Vol,% Vol Over YTD Avg Vol,In S&P Mid Cap 400,Sector                ,Dividend Yield,Prev Close,Low   ,Bid Size,Avg Vol 1 Mo,% Vol Over Yesterday's Vol,% Vol Over 1 Mo Avg Vol,Avg $ Vol 5 Day,In S&P Small Cap 600,SER,S&P STARS,S&P Quality Ranking,% Recommend Buy,% Recommend Buy - Hold,% Recommend Hold,% Recommend Hold - Sell,% Recommend Sell,Recommendation Num,Recommendation Avg,Net Income,Revenue,Earnings,Shares outstanding,EPS(ttm),EPS (Yr-0),EPS (Yr-1),EPS (Latest),EPS (Yr-2),EPS (Yr-3),EPS (Yr-4),% 5 Yr Projected Growth Rate,% Margin  ,Sales per Employee,Change ,Chg from Beg of Mo Open,% Chg from 20 day Avg Close,Chg from 6 Mo Avg Close,% Chg from YTD Avg Close,% Total Return (YTD2),% Total Return (YTD5),% Total Return (9 Mo),Beta Value,High Prev Day,High 1 Mo,High 52 Wk - Daily High,Low 20 Day,Low 52 Wk,% Chg of Range from High,[SMA 15 Day - Last Trade] (%),% Change,Gap  ,Chg from Beg of Yr Open,% Chg from 6 Day Close,Chg from 1 Mo Avg Close,% Chg from 6 Mo Avg Close,% Total Return (YTD0),% Total Return (YTD3),% Total Return (3 Mo),% Return on Equity,Daily High Count,High 5 Day,High YTD,Low Prev Day,Low 1 Mo,Low 52 Wk - Daily Low,High-Last Trade,Chg(Open),% Gap,Chg from 5 day Avg Close,Chg from 20 day Avg Close,% Chg from 1 Mo Avg Close,Chg from YTD Avg Close,% Total Return (YTD1),% Total Return (YTD4),% Total Return (6 Mo),% Return on Assets,High 20 Day,High 52 Wk,Low 5 Day,Low YTD,Trading Range,Relative Strength,Low-Last Trade,Relative P/E Ratio,Dividend Payout Ratio,P/E Ratio (Latest Actual),Price/Book Ratio,Long Term D/E,P/E Ratio (Estimated),P/S Ratio,SMA 10 Day,SMA 50 Day,SMA 120 Day,EMA 20 Day,EMA 100 Day,RSI from Close 10 Day,RSI 50 Day,DM (DI-) Negative 14 Day,% K  ,Bollinger Band®(Top),Momentum from Close 20 Day,Momentum 60 Day,SMA 60 Day,SMA 200 Day,SMA 15 Day,EMA 50 Day,EMA 120 Day,RSI 30 Day,RSI from Close 50 Day,DM (DX) 14 Day,% D  ,MACD Signal,Momentum 40 Day,Momentum from Close 60 Day,SMA 20 Day,SMA 100 Day,EMA 60 Day,RSI from Close 30 Day,DM (DI+) Positive 14 Day,% D Slow,Bollinger Band®(Bottom),Momentum 20 Day,Momentum from Close 40 Day,Money Flow, 
VALE  ,-3.54      ,10.40     ,18096141  ,14.48    ,50.71B    ,67             ,+6.27                     ,54.54     ,10.14     ,-0.03,-32.05      ,8.61                   ,-3.10             ,20.43                  ,10.33                  ,Metals & Mining                   ,NYSE    ,VALE SA                  ,Steel                             ,0.34    ,10.68         ,10.39 ,16600   ,31017750     ,29869734    ,58.34                   ,60.58                  ,No        ,10.78 ,10.80  ,10.40 ,45.46                 ,29958481      ,29182481   ,60.40                    ,62.01                 ,No                ,Materials             ,3.20          ,10.68     ,10.36 ,18200   ,31402088    ,38.00                     ,57.63                  ,309.03M        ,No                  ,-- ,***      ,--                 ,14.81          ,11.11                 ,55.56           ,7.41                   ,11.11           ,27                ,2.89              ,3.80B     ,27.02B ,3.80B   ,5.24B             ,0.74    ,0.74      ,-2.45     ,--          ,0.05      ,0.01      ,0.55      ,11.76                       ,4.02      ,--                ,-0.28  ,-0.26                  ,+3.34                      ,+2.62                  ,+6.61                   ,+63.35               ,-48.31               ,+164.88              ,+1.57     ,10.71        ,11.70    ,0.90                   ,9.27      ,3.45     ,91.39                   ,-2.96                        ,-2.64   ,+0.10,+2.51                  ,+0.10                 ,+0.23                  ,+32.50                   ,+40.16               ,-16.47               ,+22.61               ,+9.57             ,1               ,10.71     ,11.70   ,9.94        ,9.27    ,-6.91                ,0.40           ,-0.38    ,+0.94,+0.63                   ,+0.35                    ,+2.20                    ,+0.66                 ,+145.49              ,-39.44               ,+97.53               ,+3.70             ,11.70      ,11.70     ,9.27     ,7.84   ,0.44         ,76.00            ,-0.04         ,0.62              ,--                   ,14.48                    ,1.71            ,71.12        ,--                   ,2.07     ,9.92      ,10.07     ,8.38       ,10.16     ,8.97       ,60.44                ,55.93     ,24.01                   ,67.95,11.49               ,-0.48                     ,2.23           ,9.70      ,7.12       ,10.09     ,9.85      ,8.66       ,54.60     ,57.27                ,10.31         ,59.98,-0.02      ,0.46           ,2.24                      ,10.33     ,8.93       ,9.68      ,56.62                ,29.53                   ,42.17   ,9.18                   ,-0.71          ,1.17                      ,-11672.27 , 
SN    ,-3.44      ,9.675     ,1766100   ,--       ,784.91M   ,62             ,+0.82                     ,30.60     ,10.61     ,-0.57,-83.57      ,23.28                  ,0.13              ,27.37                  ,10.95                  ,Oil Gas & Consumable Fuels        ,NYSE    ,SANCHEZ ENERGY CORP      ,Oil & Gas Exploration & Production,--      ,9.98          ,9.67  ,700     ,3354270      ,3068801     ,52.65                   ,57.55                  ,No        ,10.02 ,10.1199,9.68  ,67.83                 ,3193131       ,4238455    ,55.31                    ,41.67                 ,No                ,Energy                ,--            ,9.98      ,9.54  ,900     ,3148139     ,58.81                     ,56.10                  ,33.68M         ,No                  ,C  ,--       ,--                 ,43.75          ,12.50                 ,43.75           ,--                     ,--              ,16                ,2.00              ,-256.96M  ,431.33M,-256.96M,78.65M            ,-4.63   ,-4.63     ,-25.70    ,0.65        ,-1.06     ,0.22      ,-0.56     ,10.00                       ,-59.57    ,--                ,-0.305 ,-2.065                 ,-8.87                      ,+0.5152                ,-14.14                  ,-18.47               ,-56.10               ,+46.68               ,+1.38     ,10.07        ,12.83    ,4.2701                 ,9.22      ,4.54     ,76.72                   ,11.31                        ,-3.06   ,+0.04,+0.315                 ,-0.07                 ,-1.2455                ,+5.44                    ,+10.52               ,-64.50               ,+36.74               ,+44.59            ,9               ,10.62     ,14.39   ,9.68        ,9.22    ,-5.00                ,0.4449         ,-0.345   ,+0.40,+0.081                  ,-0.9718                  ,-11.09                   ,-1.6442               ,+97.85               ,-44.69               ,+33.88               ,-18.44            ,12.64      ,14.39     ,9.22     ,8.31   ,0.5799       ,78.00            ,-0.135        ,-0.09             ,--                   ,--                       ,--              ,-246.04      ,15.47                ,1.82     ,10.37     ,11.63     ,9.55       ,10.84     ,10.29      ,33.81                ,48.03     ,31.81                   ,16.43,12.45               ,-2.62                     ,0.21           ,11.27     ,8.81       ,10.77     ,11.01     ,10.02      ,43.68     ,48.95                ,40.88         ,19.19,-0.39      ,-3.63          ,0.89                      ,10.95     ,9.84       ,10.88     ,45.06                ,13.35                   ,17.78   ,9.46                   ,-2.86          ,-3.22                     ,54.86     , 
SFUN  ,-3.44      ,2.945     ,2320883   ,--       ,1.01B     ,12             ,-3.36                     ,40.96     ,3.05      ,-0.08,-77.08      ,3.57                   ,-1.70             ,26.58                  ,3.01                   ,Internet Software & Services      ,NYSE    ,FANG HOLDINGS LTD        ,Internet Software & Services      ,--      ,2.99          ,2.94  ,29200   ,3346229      ,3522608     ,69.36                   ,65.89                  ,No        ,3.05  ,3.08   ,2.95  ,44.31                 ,2818522       ,2708490    ,82.34                    ,85.69                 ,No                ,Information Technology,--            ,2.99      ,2.94  ,9100    ,2795990     ,65.21                     ,83.01                  ,10.47M         ,No                  ,-- ,--       ,--                 ,40.00          ,10.00                 ,20.00           ,10.00                  ,20.00           ,10                ,2.60              ,-15.13M   ,883.55M,-15.13M ,338.07M           ,-0.42   ,-0.04     ,0.57      ,-0.35       ,0.71      ,0.37      ,0.25      ,20.00                       ,-1.71     ,21.90             ,-0.045 ,-0.055                 ,-0.63                      ,-0.5068                ,-11.34                  ,-46.27               ,-3.26                ,-45.12               ,+1.44     ,3.25         ,3.50     ,3.45                   ,2.83      ,2.76     ,96.43                   ,1.78                         ,-1.51   ,+0.06,-0.385                 ,-0.01                 ,-0.0559                ,-14.49                   ,-8.84                ,-82.00               ,+1.71                ,-31.30            ,2               ,3.31      ,3.95    ,2.96        ,2.83    ,-0.18                ,0.135          ,-0.105   ,+2.01,-0.104                  ,-0.019                   ,-1.84                    ,-0.3826               ,-41.71               ,-32.98               ,-33.78               ,-9.90             ,3.31       ,6.53      ,2.85     ,2.83   ,0.14         ,58.00            ,-0.005        ,-0.30             ,--                   ,--                       ,1.67            ,33.69        ,--                   ,1.14     ,3.00      ,3.36      ,3.39       ,3.08      ,3.43       ,43.62                ,43.88     ,25.76                   ,22.92,3.20                ,-0.14                     ,-0.06          ,3.33      ,3.99       ,3.00      ,3.22      ,3.53       ,43.14     ,44.43                ,7.66          ,47.22,-0.10      ,-0.58          ,0.08                      ,3.01      ,3.24       ,3.26      ,44.08                ,22.09                   ,68.13   ,2.81                   ,-0.30          ,-0.66                     ,-588.99   , 
UTHR  ,-3.43      ,138.34    ,620201    ,9.58     ,6.57B     ,143            ,+0.03                     ,29.02     ,148.10    ,-3.37,-92.31      ,17.09                  ,-9.63             ,32.32                  ,150.30                 ,Biotechnology                     ,NGM/NGS ,UNITED THERAPEUTICS CORP ,Biotechnology                     ,--      ,146.03        ,138.25,400     ,574834       ,597136      ,107.89                  ,103.86                 ,No        ,143.26,144.50 ,138.43,92.10                 ,652260        ,620505     ,95.08                    ,99.95                 ,Yes               ,Health Care           ,--            ,146.03    ,137.07,200     ,617416      ,111.63                    ,100.45                 ,84.94M         ,No                  ,C  ,--       ,B                  ,23.08          ,--                    ,46.15           ,23.08                  ,7.69            ,13                ,2.92              ,713.70M   ,1.60B  ,713.70M ,44.96M            ,15.25   ,15.25     ,12.72     ,16.07       ,6.28      ,3.28      ,5.71      ,35.00                       ,44.64     ,2131.73           ,-7.69  ,-12.12                 ,-2.84                      ,+8.97                  ,-5.43                   ,-8.78                ,+219.00              ,+24.06               ,+1.39     ,147.09       ,169.88   ,25.39                  ,142.00    ,97.52    ,82.91                   ,6.36                         ,-5.27   ,-2.77,-5.78                  ,-0.06                 ,-6.96                  ,+6.55                    ,+1.81                ,+48.99               ,+17.60               ,+41.50            ,5               ,151.16    ,169.88  ,144.69      ,142.00  ,-39.55               ,6.16           ,-4.92    ,-1.90,+0.04                   ,-4.27                    ,-4.55                    ,-8.39                 ,+21.89               ,+142.10              ,+20.80               ,+31.65            ,169.88     ,169.89    ,144.69   ,141.30 ,7.43         ,87.00            ,-1.27         ,0.41              ,--                   ,9.58                     ,3.46            ,--           ,9.09                 ,4.11     ,146.49    ,154.30    ,138.58     ,149.45    ,144.33     ,39.59                ,47.44     ,32.61                   ,7.69 ,166.21              ,-19.64                    ,-6.20          ,152.44    ,129.91     ,147.14    ,150.17    ,142.29     ,42.63     ,50.64                ,41.51         ,19.37,-2.51      ,-14.46         ,1.12                      ,150.30    ,142.39     ,149.13    ,47.39                ,13.48                   ,28.32   ,134.39                 ,-29.54         ,-1.91                     ,-848.66   , 
MASI  ,-3.43      ,92.20     ,1356161   ,17.07    ,4.86B     ,140            ,+1.31                     ,55.91     ,92.34     ,4.57 ,-54.79      ,25.14                  ,32.80             ,73.00                  ,91.33                  ,Health Care Equipment & Supplies  ,NASDAQ  ,MASIMO CORP              ,Health Care Equipment             ,--      ,96.47         ,92.09 ,300     ,889232       ,482312      ,152.51                  ,281.18                 ,No        ,95.47 ,95.62  ,92.17 ,83.28                 ,1131958       ,716424     ,119.81                   ,189.30                ,No                ,Health Care           ,--            ,96.47     ,91.05 ,300     ,1092044     ,131.59                    ,124.19                 ,85.08M         ,Yes                 ,B  ,--       ,B+                 ,14.29          ,28.57                 ,57.14           ,--                     ,--              ,7                 ,2.43              ,300.67M   ,694.62M,300.67M ,50.42M            ,5.65    ,5.65      ,1.55      ,2.32        ,1.30      ,1.02      ,1.07      ,15.00                       ,43.28     ,558.83            ,-4.27  ,+1.20                  ,+5.63                      ,+28.42                 ,+20.98                  ,+212.59              ,+350.47              ,+81.66               ,+1.09     ,96.50        ,96.68    ,-0.88                  ,76.05     ,37.16    ,74.86                   ,1.31                         ,-4.43   ,-1.00,+23.94                 ,-0.03                 ,+7.06                  ,+41.77                   ,+43.13               ,+243.43              ,+46.05               ,+71.96            ,1               ,96.68     ,96.68   ,95.06       ,75.06   ,-53.89               ,3.42           ,-3.27    ,-1.04,+1.24                   ,+5.14                    ,+7.90                    ,+16.73                ,+154.18              ,+353.71              ,+52.79               ,+42.28            ,96.68      ,94.74     ,93.55    ,66.79  ,4.57         ,99.00            ,-1.15         ,0.73              ,--                   ,17.07                    ,9.48            ,--           ,41.55                ,7.00     ,94.63     ,80.23     ,69.23      ,90.67     ,74.62      ,90.39                ,73.01     ,19.60                   ,45.21,99.77               ,19.49                     ,25.65          ,78.08     ,63.45      ,93.41     ,82.50     ,72.39      ,72.67     ,82.07                ,26.71         ,78.16,5.00       ,20.01          ,30.77                     ,91.33     ,71.21      ,80.52     ,86.81                ,33.88                   ,89.51   ,82.88                  ,12.18          ,24.91                     ,4755.62   , 
CORT  ,-3.41      ,9.90      ,730874    ,--       ,1.15B     ,24             ,-1.22                     ,56.49     ,9.69      ,0.55 ,-58.59      ,1.85                   ,-7.18             ,31.03                  ,9.38                   ,Pharmaceuticals                   ,NCM     ,CORCEPT THERAPEUTICS INC ,Pharmaceuticals                   ,--      ,10.21         ,9.90  ,600     ,1445623      ,674018      ,50.56                   ,108.44                 ,No        ,10.25 ,10.43  ,9.91  ,48.16                 ,938941        ,727620     ,77.84                    ,100.45                ,No                ,Health Care           ,--            ,10.21     ,9.89  ,600     ,897489      ,62.44                     ,81.44                  ,15.03M         ,No                  ,C  ,--       ,C                  ,25.00          ,25.00                 ,--              ,25.00                  ,25.00           ,4                 ,3.00              ,8.14M     ,81.32M ,8.14M   ,113M              ,0.07    ,0.07      ,-0.06     ,--          ,-0.31     ,-0.46     ,-0.41     ,200.00                      ,10.01     ,789.52            ,-0.31  ,+0.83                  ,+8.91                      ,+2.4301                ,+21.91                  ,+222.55              ,+171.75              ,+51.09               ,+1.80     ,10.36        ,11.40    ,-0.33                  ,8.14      ,3.85     ,98.15                   ,-2.05                        ,-3.04   ,+0.04,+2.61                  ,0.00                  ,+0.9955                ,+31.24                   ,+40.63               ,+167.73              ,+7.15                ,+27.19            ,5               ,11.40     ,11.40   ,10.09       ,8.14    ,-6.04                ,0.53           ,-0.35    ,+0.39,-0.126                  ,+0.835                   ,+10.80                   ,+1.835                ,+178.01              ,+438.12              ,+68.67               ,+13.49            ,11.40      ,10.10     ,9.55     ,6.70   ,0.54         ,97.00            ,-0.01         ,6.20              ,--                   ,145.86                   ,27.82           ,--           ,--                   ,14.19    ,9.98      ,8.43      ,8.01       ,9.49      ,8.17       ,62.55                ,58.34     ,21.41                   ,41.41,10.89               ,2.02                      ,1.54           ,8.32      ,7.08       ,9.70      ,8.77      ,7.97       ,59.10     ,60.11                ,18.58         ,50.67,0.52       ,2.18           ,1.70                      ,9.38      ,8.30       ,8.63      ,61.78                ,31.19                   ,63.54   ,7.86                   ,1.43           ,2.46                      ,-1110.62  , 
DLTH  ,-3.41      ,18.40     ,213106    ,32.76    ,557.03M   ,37             ,+2.01                     ,29.23     ,19.59     ,-1.16,-95.52      ,16.48                  ,-20.48            ,42.89                  ,20.08                  ,Internet & Direct Marketing Retail,NASDAQ  ,DULUTH HOLDINGS INC      ,Internet & Direct Marketing Retail,--      ,19.20         ,18.40 ,200     ,201488       ,265920      ,105.77                  ,80.14                  ,No        ,19.05 ,19.16  ,18.42 ,30.84                 ,240122        ,222389     ,88.75                    ,95.83                 ,No                ,Consumer Discretionary,--            ,19.20     ,18.25 ,200     ,225485      ,98.04                     ,94.51                  ,3.80M          ,No                  ,F  ,--       ,--                 ,40.00          ,40.00                 ,20.00           ,--                     ,--              ,5                 ,1.80              ,17.51M    ,304.16M,17.51M  ,29.01M            ,0.59    ,0.66      ,0.59      ,0.55        ,0.39      ,--        ,--        ,25.00                       ,5.68      ,414.38            ,-0.80  ,-3.01                  ,-4.40                      ,-7.17                  ,-14.95                  ,0.00                 ,0.00                 ,-20.42               ,0.00      ,19.36        ,23.76    ,19.03                  ,18.34     ,17.02    ,83.52                   ,6.73                         ,-4.17   ,-0.15,-7.27                  ,-0.02                 ,-1.34                  ,-27.19                   ,-24.41               ,0.00                 ,-37.06               ,+29.03            ,2               ,19.36     ,26.99   ,18.70       ,18.34   ,-1.23                ,0.76           ,-0.65    ,-0.78,+0.38                   ,-0.88                    ,-6.51                    ,-3.38                 ,+6.32                ,0.00                 ,-30.42               ,+14.63            ,22.94      ,38.19     ,18.53    ,18.34  ,0.91         ,2.00             ,-0.15         ,1.39              ,--                   ,29.09                    ,7.02            ,4.75         ,34.91                ,1.83     ,18.94     ,22.42     ,26.09      ,20.01     ,--         ,36.34                ,--        ,32.14                   ,4.48 ,22.58               ,-3.67                     ,-6.61          ,23.02     ,26.29      ,19.64     ,22.21     ,--         ,34.57     ,50.00                ,48.43         ,12.91,-1.16      ,-6.68          ,-7.73                     ,20.08     ,25.90      ,22.76     ,36.60                ,11.17                   ,14.43   ,17.59                  ,-4.10          ,-6.47                     ,-706.72   , 
IAG   ,-3.38      ,3.865     ,7845190   ,32.33    ,1.78B     ,33             ,+5.46                     ,49.49     ,3.81      ,-0.21,-55.31      ,38.00                  ,-7.41             ,29.50                  ,3.92                   ,Metals & Mining                   ,NYSE    ,IAMGOLD CORP             ,Gold                              ,--      ,3.88          ,3.86  ,26800   ,12926550     ,9944194     ,60.69                   ,78.89                  ,No        ,4.00  ,4.02   ,3.87  ,60.10                 ,10794367      ,9830994    ,72.68                    ,79.80                 ,No                ,Materials             ,--            ,3.88      ,3.77  ,59600   ,10525116    ,38.14                     ,74.54                  ,47.05M         ,No                  ,NC ,--       ,C                  ,11.76          ,17.65                 ,41.18           ,17.65                  ,11.76           ,17                ,3.00              ,61.80M    ,987.10M,61.80M  ,463.03M           ,0.12    ,0.12      ,-1.94     ,0.03        ,-0.55     ,-2.21     ,0.89      ,3.00                        ,5.33      ,202.23            ,-0.015 ,+0.005                 ,-1.06                      ,-0.1505                ,-10.63                  ,+102.21              ,-73.35               ,+20.86               ,-0.05     ,3.92         ,4.84     ,1.85                   ,3.36      ,1.95     ,62.00                   ,-3.38                        ,-0.39   ,+0.12,+0.005                 ,+0.12                 ,-0.1527                ,-3.73                    ,+0.78                ,-2.66                ,+7.36                ,+3.00             ,2               ,3.92      ,5.23    ,3.36        ,3.36    ,-1.82                ,0.155          ,-0.135   ,+3.09,+0.201                  ,-0.0418                  ,-3.79                    ,-0.4614               ,+60.53               ,-42.54               ,+6.49                ,+1.86             ,4.80       ,5.87      ,3.36     ,3.36   ,0.25         ,29.00            ,-0.095        ,1.37              ,--                   ,32.33                    ,0.80            ,21.36        ,140.68               ,1.82     ,3.63      ,4.34      ,4.01       ,3.89      ,4.09       ,50.00                ,48.20     ,20.98                   ,44.69,4.70                ,-0.86                     ,0.55           ,4.21      ,4.17       ,3.73      ,4.09      ,4.07       ,46.78     ,48.31                ,4.95          ,30.67,-0.22      ,-0.57          ,0.67                      ,3.92      ,4.07       ,4.10      ,46.97                ,19.00                   ,21.26   ,3.14                   ,-0.81          ,-0.71                     ,-11933.74 , 
NBIX  ,-3.37      ,45.60     ,487902    ,--       ,4.12B     ,90             ,+1.91                     ,54.40     ,45.08     ,0.93 ,-36.90      ,8.09                   ,6.66              ,13.84                  ,44.52                  ,Biotechnology                     ,NGM/NGS ,NEUROCRINE BIOSCIENCES IN,Biotechnology                     ,--      ,47.26         ,45.59 ,200     ,723966       ,991765      ,67.39                   ,49.20                  ,No        ,47.19 ,47.19  ,45.62 ,98.63                 ,823530        ,1095641    ,59.25                    ,44.53                 ,No                ,Health Care           ,--            ,47.26     ,45.46 ,100     ,858722      ,65.24                     ,56.82                  ,33.55M         ,No                  ,D  ,***      ,C                  ,50.00          ,50.00                 ,--              ,--                     ,--              ,12                ,1.50              ,-141.09M  ,15.00M ,-141.09M,87.11M            ,-1.63   ,-1.63     ,-1.05     ,-2.27       ,-0.81     ,-0.69     ,0.08      ,29.00                       ,-940.60   ,76.53             ,-1.66  ,+0.77                  ,+6.17                      ,+1.91                  ,+10.23                  ,+14.52               ,+479.60              ,-11.06               ,+0.68     ,47.43        ,47.43    ,7.96                   ,41.62     ,32.18    ,91.91                   ,-1.53                        ,-3.51   ,-0.07,+6.81                  ,+0.02                 ,+3.13                  ,+4.20                    ,+22.12               ,+162.98              ,-4.93                ,-38.17            ,0               ,47.43     ,47.43   ,45.73       ,40.57   ,-13.28               ,1.59           ,-1.59    ,-0.15,+0.88                   ,+2.74                    ,+7.10                    ,+4.39                 ,+37.70               ,+312.01              ,-8.87                ,-33.60            ,47.43      ,55.15     ,44.51    ,38.38  ,1.73         ,84.00            ,-0.14         ,-1.23             ,--                   ,--                       ,13.05           ,--           ,--                   ,274.47   ,45.26     ,43.01     ,44.62      ,44.73     ,44.23      ,65.05                ,51.40     ,16.77                   ,63.10,47.14               ,5.73                      ,3.15           ,42.38     ,46.28      ,44.90     ,43.84     ,44.44      ,53.08     ,53.14                ,18.94         ,76.34,0.75       ,3.56           ,3.40                      ,44.52     ,43.97      ,43.84     ,56.24                ,24.61                   ,84.15   ,41.89                  ,3.15           ,7.09                      ,751.62    , 
CDE   ,-3.37      ,8.011     ,2335880   ,23.79    ,1.46B     ,51             ,+4.33                     ,44.46     ,8.09      ,-0.62,-63.16      ,19.72                  ,-0.80             ,40.53                  ,8.22                   ,Metals & Mining                   ,NYSE    ,COEUR MINING INC         ,Silver                            ,--      ,8.09          ,8.01  ,1000    ,3229465      ,4978800     ,72.33                   ,46.92                  ,No        ,8.29  ,8.30   ,8.02  ,69.52                 ,4617601       ,4479082    ,50.59                    ,52.15                 ,No                ,Materials             ,--            ,8.09      ,7.94  ,3700    ,4706175     ,50.69                     ,49.63                  ,24.78M         ,No                  ,C  ,--       ,C                  ,--             ,62.50                 ,37.50           ,--                     ,--              ,8                 ,2.38              ,55.35M    ,665.78M,55.35M  ,181.06M           ,0.34    ,0.34      ,-2.83     ,0.33        ,-11.59    ,-6.65     ,0.54      ,10.00                       ,8.31      ,319.01            ,-0.079 ,-0.329                 ,-1.56                      ,-2.4222                ,-18.42                  ,+70.27               ,-71.29               ,+14.08               ,+0.78     ,8.14         ,9.78     ,8.11                   ,7.30      ,4.30     ,80.28                   ,-0.54                        ,-0.98   ,+0.20,-1.199                 ,+0.09                 ,-0.2827                ,-23.04                   ,-11.00               ,-28.68               ,-10.98               ,+9.30             ,1               ,8.14      ,12.30   ,7.39        ,7.30    ,-3.64                ,0.289          ,-0.279   ,+2.47,+0.3358                 ,-0.1281                  ,-3.38                    ,-1.8262               ,+54.60               ,-60.04               ,-32.57               ,+4.18             ,9.34       ,16.41     ,7.30     ,7.30   ,0.36         ,5.00             ,-0.071        ,1.01              ,--                   ,23.79                    ,1.91            ,25.88        ,24.52                ,2.20     ,7.71      ,9.88      ,10.20      ,8.32      ,9.86       ,45.83                ,43.53     ,24.70                   ,36.84,9.40                ,-1.23                     ,-1.07          ,9.76      ,11.14      ,7.97      ,9.24      ,9.95       ,41.47     ,43.77                ,19.31         ,27.31,-0.68      ,-3.46          ,-0.91                     ,8.22      ,9.97       ,9.42      ,41.86                ,16.71                   ,20.69   ,7.04                   ,-1.14          ,-3.51                     ,-501.37   , 
RIG   ,-3.32      ,12.66     ,9367876   ,6.24     ,4.97B     ,81             ,+3.16                     ,43.53     ,12.94     ,-0.38,-63.21      ,20.45                  ,9.83              ,22.63                  ,13.19                  ,Energy Equipment & Services       ,NYSE    ,TRANSOCEAN LTD           ,Oil & Gas Drilling                ,--      ,12.98         ,12.65 ,5400    ,18381611     ,14509248    ,50.96                   ,64.56                  ,Yes       ,13.09 ,13.18  ,12.66 ,67.64                 ,15039829      ,13361774   ,62.29                    ,70.11                 ,No                ,Energy                ,--            ,12.98     ,12.52 ,6900    ,14246215    ,46.99                     ,65.76                  ,228.70M        ,No                  ,C  ,*        ,--                 ,5.88           ,8.82                  ,38.24           ,26.47                  ,20.59           ,34                ,3.47              ,827.00M   ,4.16B  ,827.00M ,389.6M            ,2.08    ,2.08      ,2.36      ,-0.55       ,-5.08     ,3.88      ,-0.62     ,-173.68                     ,18.70     ,832.20            ,-0.32  ,-1.36                  ,-1.57                      ,+0.61                  ,-7.80                   ,-12.40               ,-72.95               ,+41.16               ,+1.74     ,12.98        ,14.33    ,3.48                   ,11.68     ,8.34     ,79.55                   ,3.43                         ,-2.50   ,+0.11,-2.50                  ,+0.06                 ,-0.27                  ,+4.90                    ,-11.94               ,-66.81               ,+7.13                ,+5.42             ,8               ,12.98     ,16.16   ,12.48       ,11.68   ,-4.18                ,0.53           ,-0.44    ,+0.85,+0.40                   ,-0.21                    ,-2.02                    ,-1.10                 ,+11.86               ,-72.67               ,+42.47               ,+3.10             ,14.33      ,16.66     ,11.68    ,11.68  ,0.66         ,6.00             ,-0.14         ,0.27              ,--                   ,6.24                     ,0.33            ,48.89        ,--                   ,1.22     ,12.67     ,14.02     ,12.69      ,13.08     ,13.11      ,48.12                ,48.40     ,28.75                   ,36.79,14.51               ,-0.63                     ,-2.36          ,14.18     ,11.91      ,13.09     ,13.46     ,12.94      ,45.57     ,49.47                ,13.00         ,37.80,-0.35      ,-2.65          ,-1.94                     ,13.19     ,13.23      ,13.44     ,47.23                ,22.14                   ,34.40   ,11.86                  ,-0.72          ,-2.61                     ,21537.14  , 
