Symbol,% Chg(Open),Last Trade,Volume    ,P/E (ttm),Market Cap,Daily Low Count,% Chg from 5 day Avg Close,RSI 10 Day,EMA 15 Day,MACD ,Williams % R,% Chg of Range from Low,Money Flow Percent,DM Average (ADX) 14 Day,Bollinger Band®(Middle),Industry                                      ,Exchange,Description              ,Sub-Industry                        ,Dividend,Reported Close,Bid   ,Ask Size,Avg Vol 5 Day,Avg Vol 6 Mo,% Vol Over 5 Day Avg Vol,% Vol Over 6 Mo Avg Vol,In S&P 500,Open  ,High  ,Ask   ,% Held By Institutions,Avg Vol 20 Day,Avg Vol YTD,% Vol Over 20 Day Avg Vol,% Vol Over YTD Avg Vol,In S&P Mid Cap 400,Sector                ,Dividend Yield,Prev Close,Low   ,Bid Size,Avg Vol 1 Mo,% Vol Over Yesterday's Vol,% Vol Over 1 Mo Avg Vol,Avg $ Vol 5 Day,In S&P Small Cap 600,SER,S&P STARS,S&P Quality Ranking,% Recommend Buy,% Recommend Buy - Hold,% Recommend Hold,% Recommend Hold - Sell,% Recommend Sell,Recommendation Num,Recommendation Avg,Net Income,Revenue,Earnings,Shares outstanding,EPS(ttm),EPS (Yr-0),EPS (Yr-1),EPS (Latest),EPS (Yr-2),EPS (Yr-3),EPS (Yr-4),% 5 Yr Projected Growth Rate,% Margin  ,Sales per Employee,Change ,Chg from Beg of Mo Open,% Chg from 20 day Avg Close,Chg from 6 Mo Avg Close,% Chg from YTD Avg Close,% Total Return (YTD2),% Total Return (YTD5),% Total Return (9 Mo),Beta Value,High Prev Day,High 1 Mo,High 52 Wk - Daily High,Low 20 Day,Low 52 Wk,% Chg of Range from High,[SMA 15 Day - Last Trade] (%),% Change,Gap  ,Chg from Beg of Yr Open,% Chg from 6 Day Close,Chg from 1 Mo Avg Close,% Chg from 6 Mo Avg Close,% Total Return (YTD0),% Total Return (YTD3),% Total Return (3 Mo),% Return on Equity,Daily High Count,High 5 Day,High YTD,Low Prev Day,Low 1 Mo,Low 52 Wk - Daily Low,High-Last Trade,Chg(Open),% Gap,Chg from 5 day Avg Close,Chg from 20 day Avg Close,% Chg from 1 Mo Avg Close,Chg from YTD Avg Close,% Total Return (YTD1),% Total Return (YTD4),% Total Return (6 Mo),% Return on Assets,High 20 Day,High 52 Wk,Low 5 Day,Low YTD,Trading Range,Relative Strength,Low-Last Trade,Relative P/E Ratio,Dividend Payout Ratio,P/E Ratio (Latest Actual),Price/Book Ratio,Long Term D/E,P/E Ratio (Estimated),P/S Ratio,SMA 10 Day,SMA 50 Day,SMA 120 Day,EMA 20 Day,EMA 100 Day,RSI from Close 10 Day,RSI 50 Day,DM (DI-) Negative 14 Day,% K  ,Bollinger Band®(Top),Momentum from Close 20 Day,Momentum 60 Day,SMA 60 Day,SMA 200 Day,SMA 15 Day,EMA 50 Day,EMA 120 Day,RSI 30 Day,RSI from Close 50 Day,DM (DX) 14 Day,% D  ,MACD Signal,Momentum 40 Day,Momentum from Close 60 Day,SMA 20 Day,SMA 100 Day,EMA 60 Day,RSI from Close 30 Day,DM (DI+) Positive 14 Day,% D Slow,Bollinger Band®(Bottom),Momentum 20 Day,Momentum from Close 40 Day,Money Flow , 
ICPT  ,-4.51      ,122.03    ,272674    ,--       ,3.17B     ,57             ,+1.74                     ,46.47     ,124.47    ,2.51 ,-50.92      ,3.40                   ,-2.83             ,18.20                  ,125.62                 ,Biotechnology                                 ,NASDAQ  ,INTERCEPT PHARMA INC     ,Biotechnology                       ,--      ,127.80        ,122.02,300     ,345607       ,487566      ,78.90                   ,55.93                  ,No        ,127.80,129.70,122.23,74.41                 ,539654        ,535004     ,50.53                    ,50.97                 ,No                ,Health Care           ,--            ,127.80    ,121.76,100     ,620026      ,113.21                    ,43.98                  ,43.21M         ,No                  ,F  ,--       ,--                 ,36.84          ,26.32                 ,21.05           ,5.26                   ,10.53           ,19                ,2.26              ,-412.83M  ,24.95M ,-412.83M,24.83M            ,-16.74  ,-16.74    ,-9.56     ,-16.01      ,-13.63    ,-3.76     ,-7.36     ,-6.17                       ,-1654.56  ,54.72             ,-5.77  ,-6.63                  ,+1.74                      ,+3.51                  ,+10.00                  ,-52.73               ,0.00                 ,-14.00               ,-2.01     ,129.84       ,135.25   ,48.23                  ,111.60    ,96.63    ,96.60                   ,2.09                         ,-4.51   ,0.00 ,+13.57                 ,0.00                  ,+3.07                  ,+2.83                    ,+17.63               ,-71.28               ,+26.18               ,-90.03            ,7               ,129.84    ,135.25  ,126.50      ,111.60  ,-25.13               ,7.67           ,-5.77    ,0.00 ,+2.19                   ,+2.18                    ,+2.46                    ,+11.62                ,+9.57                ,+235.97              ,-13.97               ,-59.19            ,135.25     ,177.93    ,121.47   ,101.99 ,7.94         ,93.00            ,-0.27         ,-0.33             ,--                   ,--                       ,10.08           ,108.39       ,--                   ,127.19   ,125.84    ,116.15    ,121.17     ,123.55    ,121.11     ,59.07                ,50.35     ,22.54                   ,49.08,133.09              ,9.29                      ,17.71          ,114.68    ,134.42     ,124.58    ,119.45    ,122.72     ,51.74     ,52.44                ,1.71          ,66.71,3.16       ,7.66           ,19.27                     ,125.62    ,114.12     ,119.21    ,55.57                ,23.33                   ,68.18   ,118.15                 ,-0.59          ,17.80                     ,-194.36    , 
GPRO  ,-4.51      ,7.20      ,4096136   ,--       ,797.51M   ,46             ,-2.15                     ,16.93     ,8.38      ,-0.51,-98.46      ,9.76                   ,-52.11            ,24.88                  ,8.83                   ,Household Durables                            ,NGM/NGS ,GOPRO INC                ,Consumer Electronics                ,--      ,7.57          ,7.20  ,29300   ,3349709      ,5817584     ,122.28                  ,70.41                  ,No        ,7.54  ,7.57  ,7.21  ,32.84                 ,3173465       ,3997439    ,129.07                   ,102.47                ,No                ,Consumer Discretionary,--            ,7.57      ,7.16  ,12400   ,3201398     ,76.53                     ,127.95                 ,26.23M         ,No                  ,D  ,***      ,--                 ,--             ,5.26                  ,47.37           ,21.05                  ,26.32           ,19                ,3.68              ,-419.00M  ,1.19B  ,-419.00M,105.35M           ,-3.01   ,-3.01     ,0.25      ,-0.69       ,0.92      ,0.47      ,0.07      ,13.33                       ,-35.34    ,763.84            ,-0.37  ,-2.16                  ,-14.22                     ,-3.6519                ,-18.37                  ,-79.42               ,0.00                 ,-8.47                ,+0.63     ,7.98         ,9.75     ,10.11                  ,7.52      ,7.91     ,90.24                   ,20.23                        ,-4.89   ,-0.03,-1.62                  ,-0.09                 ,-1.3386                ,-32.54                   ,-13.09               ,0.00                 ,-5.81                ,-68.75            ,2               ,8.34      ,11.10   ,7.52        ,7.52    ,0.75                 ,0.37           ,-0.34    ,-0.40,-0.166                  ,-1.255                   ,-15.03                   ,-1.7031               ,-34.56               ,0.00                 ,-35.84               ,-41.37            ,9.75       ,17.68     ,7.52     ,7.52   ,0.41         ,10.00            ,-0.04         ,-0.11             ,--                   ,--                       ,4.01            ,--           ,--                   ,0.67     ,8.23      ,9.22      ,10.89      ,8.57      ,10.03      ,20.27                ,37.96     ,43.28                   ,1.54 ,10.37               ,-1.33                     ,-1.57          ,9.18      ,11.54      ,8.66      ,9.18      ,10.36      ,33.35     ,39.17                ,48.25         ,2.35 ,-0.32      ,-2.07          ,-1.25                     ,8.83      ,9.90       ,9.35      ,35.32                ,15.11                   ,2.78    ,7.28                   ,-1.85          ,-1.58                     ,-25516.23  , 
HL    ,-4.51      ,4.66      ,6910305   ,27.44    ,1.94B     ,42             ,+2.42                     ,22.30     ,5.24      ,-0.41,-97.42      ,15.63                  ,-39.35            ,42.75                  ,5.61                   ,Metals & Mining                               ,NYSE    ,HECLA MINING CO          ,Silver                              ,0.01    ,4.90          ,4.66  ,29500   ,5836776      ,10732176    ,118.39                  ,64.39                  ,No        ,4.88  ,4.93  ,4.67  ,58.72                 ,7188119       ,7008348    ,96.14                    ,98.60                 ,No                ,Materials             ,0.20          ,4.90      ,4.61  ,20500   ,7100171     ,117.70                    ,97.33                  ,28.26M         ,No                  ,B  ,--       ,B-                 ,11.11          ,11.11                 ,66.67           ,11.11                  ,--              ,9                 ,2.78              ,69.55M    ,645.96M,69.55M  ,395.44M           ,0.18    ,0.18      ,-0.23     ,0.10        ,0.05      ,-0.08     ,0.05      ,1.00                        ,10.77     ,462.72            ,-0.24  ,-0.84                  ,-12.58                     ,-0.9939                ,-17.98                  ,+79.84               ,+0.49                ,+37.55               ,+0.42     ,4.96         ,6.74     ,2.71                   ,4.70      ,2.46     ,84.38                   ,13.53                        ,-4.90   ,-0.02,-0.64                  ,-0.05                 ,-0.8727                ,-16.86                   ,-6.44                ,+44.24               ,-8.22                ,+4.93             ,10              ,5.05      ,6.78    ,4.83        ,4.70    ,-2.15                ,0.27           ,-0.22    ,-0.41,+0.116                  ,-0.705                   ,-15.12                   ,-1.0742               ,+81.10               ,+15.66               ,+0.04                ,+3.03             ,6.72       ,7.64      ,4.70     ,4.70   ,0.32         ,6.00             ,-0.05         ,1.17              ,--                   ,27.44                    ,1.31            ,34.25        ,49.28                ,3.00     ,4.99      ,5.93      ,5.90       ,5.40      ,5.81       ,26.82                ,41.84     ,35.53                   ,2.58 ,7.01                ,-1.68                     ,-1.22          ,5.83      ,5.80       ,5.29      ,5.76      ,5.77       ,35.99     ,43.28                ,62.18         ,6.64 ,-0.31      ,-1.31          ,-1.23                     ,5.61      ,5.97       ,5.80      ,38.18                ,8.29                    ,5.13    ,4.20                   ,-1.83          ,-0.91                     ,-42939.46  , 
NLNK  ,-4.37      ,20.99     ,283367    ,--       ,641.29M   ,26             ,+4.01                     ,71.53     ,19.00     ,2.17 ,-13.79      ,14.29                  ,33.08             ,54.55                  ,17.57                  ,Biotechnology                                 ,NASDAQ  ,NEWLINK GENETICS CORP    ,Biotechnology                       ,--      ,21.95         ,20.98 ,100     ,383014       ,315760      ,73.96                   ,89.71                  ,No        ,21.95 ,21.95 ,21.00 ,42.06                 ,434008        ,346570     ,65.27                    ,81.73                 ,No                ,Health Care           ,--            ,21.95     ,20.83 ,300     ,429043      ,86.87                     ,66.02                  ,7.96M          ,No                  ,C  ,--       ,--                 ,60.00          ,--                    ,40.00           ,--                     ,--              ,5                 ,1.80              ,-85.16M   ,35.77M ,-85.16M ,29.22M            ,-2.94   ,-2.94     ,-1.41     ,-2.72       ,3.09      ,-1.23     ,-1.12     ,--                          ,-238.08   ,293.18            ,-0.96  ,+4.98                  ,+24.95                     ,+8.95                  ,+54.16                  ,-57.04               ,+135.16              ,+33.93               ,+1.15     ,22.11        ,22.11    ,-0.52                  ,13.75     ,9.23     ,85.71                   ,-12.14                       ,-4.37   ,0.00 ,+10.57                 ,+0.07                 ,+5.02                  ,+68.87                   ,+113.52              ,-31.17               ,+41.79               ,-52.36            ,0               ,22.11     ,22.11   ,21.06       ,13.62   ,-11.60               ,0.96           ,-0.96    ,0.00 ,+0.85                   ,+4.38                    ,+29.68                   ,+7.71                 ,+24.64               ,+71.06               ,+54.32               ,-43.30            ,22.11      ,21.43     ,19.57    ,10.18  ,1.12         ,100.00           ,-0.16         ,-0.32             ,--                   ,--                       ,4.95            ,0.22         ,--                   ,17.93    ,20.28     ,14.29     ,13.34      ,18.19     ,14.10      ,83.20                ,64.90     ,6.94                    ,86.21,23.36               ,7.95                      ,10.24          ,13.67     ,12.33      ,18.44     ,15.48     ,13.99      ,69.74     ,67.65                ,68.10         ,94.61,1.84       ,8.97           ,11.27                     ,17.57     ,13.11      ,15.02     ,74.33                ,36.54                   ,94.76   ,11.77                  ,6.97           ,10.01                     ,2331.32    , 
FSM   ,-4.32      ,5.10      ,1471434   ,--       ,786.33M   ,37             ,+5.36                     ,38.83     ,5.41      ,-0.33,-84.80      ,17.95                  ,-20.87            ,27.64                  ,5.68                   ,Metals & Mining                               ,NYSE    ,FORTUNA SILVER MINES INC ,Silver                              ,--      ,5.35          ,5.10  ,1500    ,1488605      ,1659462     ,98.85                   ,88.67                  ,No        ,5.33  ,5.42  ,5.10  ,55.48                 ,1793716       ,1867056    ,82.03                    ,78.81                 ,No                ,Materials             ,--            ,5.35      ,5.03  ,100     ,1804975     ,67.51                     ,81.52                  ,7.60M          ,No                  ,NC ,--       ,--                 ,16.67          ,50.00                 ,33.33           ,--                     ,--              ,6                 ,2.17              ,-10.61M   ,154.73M,-10.61M ,146.98M           ,-0.04   ,-0.08     ,0.12      ,0.17        ,-0.15     ,0.25      ,0.16      ,--                          ,-6.86     ,225.55            ,-0.25  ,-0.38                  ,-5.74                      ,-1.1257                ,-12.76                  ,+44.97               ,-20.03               ,+1.26                ,+0.16     ,5.45         ,6.70     ,4.33                   ,4.84      ,3.50     ,82.05                   ,6.54                         ,-4.67   ,-0.02,-0.63                  ,+0.02                 ,-0.4641                ,-17.38                   ,-5.31                ,+23.57               ,-7.08                ,-1.25             ,14              ,5.45      ,6.92    ,5.21        ,4.84    ,-1.53                ,0.32           ,-0.23    ,-0.37,+0.272                  ,-0.3255                  ,-7.98                    ,-0.7823               ,+25.67               ,+23.28               ,-24.40               ,-0.91             ,6.66       ,9.75      ,4.84     ,4.84   ,0.39         ,16.00            ,-0.07         ,-5.55             ,--                   ,--                       ,2.62            ,15.37        ,32.23                ,5.08     ,5.16      ,6.10      ,6.29       ,5.53      ,6.18       ,44.24                ,44.79     ,27.51                   ,15.20,6.87                ,-1.31                     ,-0.49          ,5.98      ,6.89       ,5.43      ,5.90      ,6.23       ,42.66     ,45.88                ,24.22         ,21.83,-0.29      ,-1.37          ,-0.64                     ,5.68      ,6.19       ,5.97      ,44.48                ,16.78                   ,15.85   ,4.48                   ,-1.38          ,-1.00                     ,-5464.24   , 
AGI   ,-4.31      ,6.89      ,4625694   ,--       ,2.16B     ,44             ,+3.94                     ,39.53     ,7.23      ,-0.31,-78.71      ,13.64                  ,-8.19             ,25.23                  ,7.52                   ,Metals & Mining                               ,NYSE    ,ALAMOS GOLD INC          ,Gold                                ,0.02    ,7.23          ,6.89  ,8800    ,4446922      ,2776934     ,104.02                  ,166.58                 ,No        ,7.20  ,7.27  ,6.90  ,61.85                 ,4066304       ,3436978    ,113.76                   ,134.59                ,No                ,Materials             ,0.30          ,7.23      ,6.83  ,1100    ,3981655     ,88.01                     ,116.18                 ,30.74M         ,No                  ,NC ,--       ,--                 ,37.50          ,25.00                 ,37.50           ,--                     ,--              ,16                ,2.00              ,-17.90M   ,482.20M,-17.90M ,298.73M           ,-0.07   ,-0.07     ,-2.62     ,0.08        ,-1.35     ,-0.72     ,0.11      ,-163.07                     ,-3.71     ,370.92            ,-0.34  ,-0.18                  ,-3.82                      ,-0.3111                ,-8.89                   ,+40.70               ,-58.54               ,+13.12               ,-0.22     ,7.42         ,8.84     ,3.14                   ,6.46      ,4.70     ,86.36                   ,4.75                         ,-4.70   ,-0.03,-0.01                  ,+0.04                 ,-0.4514                ,-4.13                    ,+5.70                ,-21.66               ,+13.15               ,-1.03             ,6               ,7.42      ,9.00    ,6.90        ,6.46    ,-2.13                ,0.38           ,-0.31    ,-0.41,+0.274                  ,-0.287                   ,-5.88                    ,-0.7052               ,+35.99               ,-38.52               ,+3.13                ,-0.72             ,8.83       ,10.41     ,6.46     ,6.46   ,0.44         ,90.00            ,-0.06         ,-4.41             ,--                   ,--                       ,1.10            ,17.13        ,85.54                ,4.48     ,6.94      ,7.89      ,7.47       ,7.35      ,7.55       ,46.34                ,47.01     ,24.41                   ,21.29,8.88                ,-1.29                     ,0.63           ,7.63      ,7.84       ,7.22      ,7.56      ,7.52       ,44.83     ,48.47                ,13.49         ,28.88,-0.26      ,-1.32          ,0.71                      ,7.52      ,7.40       ,7.56      ,47.23                ,18.61                   ,24.97   ,6.15                   ,-1.53          ,-1.18                     ,-5088.18   , 
UNT   ,-4.24      ,20.79     ,961366    ,--       ,1.15B     ,78             ,+0.94                     ,23.48     ,24.12     ,-1.24,-85.71      ,57.56                  ,-20.21            ,18.78                  ,25.34                  ,Energy Equipment & Services                   ,NYSE    ,UNIT CORP                ,Oil & Gas Drilling                  ,--      ,22.26         ,20.78 ,200     ,707023       ,666316      ,135.97                  ,144.28                 ,No        ,21.71 ,21.73 ,20.79 ,97.07                 ,642789        ,622532     ,149.56                   ,154.43                ,No                ,Energy                ,--            ,22.26     ,19.52 ,2100    ,634428      ,259.54                    ,151.53                 ,16.19M         ,Yes                 ,B  ,--       ,C                  ,55.56          ,--                    ,33.33           ,--                     ,11.11           ,9                 ,2.11              ,-135.62M  ,602.18M,-135.62M,51.65M            ,-2.71   ,-2.71     ,-21.12    ,1.53        ,2.78      ,3.80      ,0.48      ,-32.00                      ,-22.52    ,495.21            ,-1.47  ,-7.21                  ,-12.17                     ,-0.38                  ,-16.01                  ,-15.39               ,-53.28               ,+94.27               ,+2.41     ,22.77        ,28.48    ,8.90                   ,21.22     ,8.12     ,42.44                   ,19.23                        ,-6.60   ,-0.55,-6.93                  ,-0.18                 ,-3.52                  ,-1.70                    ,-17.16               ,-64.07               ,+11.69               ,-10.82            ,1               ,25.85     ,30.62   ,22.00       ,21.22   ,-11.40               ,0.94           ,-0.92    ,-2.47,+0.21                   ,-3.08                    ,-13.64                   ,-4.24                 ,+138.43              ,-51.39               ,+58.81               ,-5.14             ,28.48      ,30.63     ,21.22    ,21.22  ,2.22         ,7.00             ,-1.28         ,-0.35             ,--                   ,--                       ,1.02            ,68.35        ,14.51                ,1.91     ,23.92     ,26.40     ,23.25      ,24.60     ,24.01      ,28.92                ,45.41     ,42.47                   ,14.29,29.55               ,-5.10                     ,-4.43          ,26.53     ,20.11      ,24.79     ,25.32     ,23.37      ,39.89     ,47.34                ,48.39         ,13.86,-0.69      ,-5.75          ,-4.47                     ,25.34     ,24.36      ,25.16     ,42.68                ,14.77                   ,12.37   ,21.13                  ,-6.61          ,-4.61                     ,-2049.27   , 
P     ,-4.23      ,11.56     ,11141941  ,--       ,2.91B     ,90             ,+3.64                     ,35.33     ,12.33     ,-0.30,-87.62      ,19.38                  ,2.65              ,20.29                  ,12.67                  ,Internet Software & Services                  ,NYSE    ,PANDORA MEDIA INC        ,Internet Software & Services        ,--      ,12.38         ,11.55 ,4600    ,11181239     ,7197853     ,99.65                   ,154.79                 ,No        ,12.07 ,12.08 ,11.56 ,79.30                 ,10340243      ,8325435    ,107.75                   ,133.83                ,No                ,Information Technology,--            ,12.38     ,11.44 ,7400    ,10587349    ,137.09                    ,105.24                 ,132.88M        ,No                  ,F  ,***      ,--                 ,33.33          ,15.15                 ,42.42           ,3.03                   ,6.06            ,33                ,2.33              ,-342.98M  ,1.38B  ,-342.98M,235.29M           ,-1.49   ,-1.49     ,-0.79     ,-0.44       ,-0.15     ,-0.16     ,-0.19     ,38.32                       ,-24.77    ,556.60            ,-0.82  ,-0.90                  ,-2.26                      ,-0.43                  ,-3.42                   ,-17.09               ,+5.48                ,+5.00                ,-0.34     ,12.42        ,13.72    ,2.90                   ,11.30     ,8.05     ,80.62                   ,7.66                         ,-6.62   ,-0.31,-1.57                  ,-0.01                 ,-0.36                  ,-3.34                    ,-5.06                ,-66.21               ,+6.54                ,-52.86            ,1               ,12.42     ,13.72   ,12.04       ,11.30   ,-3.39                ,0.52           ,-0.51    ,-2.50,+0.44                   ,-0.29                    ,-2.84                    ,-0.44                 ,+25.31               ,-12.04               ,-11.57               ,-28.28            ,13.72      ,14.98     ,11.30    ,11.30  ,0.65         ,11.00            ,-0.13         ,-0.36             ,--                   ,--                       ,22.15           ,61.75        ,--                   ,2.10     ,12.16     ,12.80     ,12.67      ,12.45     ,12.69      ,47.08                ,45.31     ,33.86                   ,12.38,13.92               ,-0.47                     ,-1.78          ,12.86     ,12.78      ,12.45     ,12.68     ,12.67      ,42.51     ,48.56                ,30.84         ,34.06,-0.20      ,-1.21          ,-1.11                     ,12.67     ,12.44      ,12.69     ,47.50                ,17.90                   ,33.25   ,11.41                  ,-1.54          ,0.38                      ,4120.87    , 
ECR   ,-4.22      ,2.155     ,508434    ,--       ,600.53M   ,18             ,-0.78                     ,36.61     ,2.37      ,-0.05,-92.31      ,26.92                  ,12.59             ,19.45                  ,2.40                   ,Oil Gas & Consumable Fuels                    ,NYSE    ,ECLIPSE RESOURCES CORP   ,Oil & Gas Exploration & Production  ,--      ,2.29          ,2.15  ,3900    ,832608       ,1099665     ,61.07                   ,46.24                  ,No        ,2.25  ,2.25  ,2.16  ,27.19                 ,867666        ,943576     ,58.60                    ,53.88                 ,No                ,Energy                ,--            ,2.29      ,2.12  ,3400    ,860166      ,88.85                     ,59.11                  ,1.97M          ,No                  ,B  ,--       ,--                 ,18.75          ,12.50                 ,68.75           ,--                     ,--              ,16                ,2.50              ,-203.81M  ,235.03M,-203.81M,262.24M           ,-0.84   ,-0.84     ,-4.46     ,-0.03       ,-1.27     ,-0.58     ,-0.63     ,--                          ,-86.71    ,1703.14           ,-0.135 ,-0.015                 ,-4.58                      ,-0.5544                ,-7.14                   ,-58.93               ,0.00                 ,-19.10               ,+3.08     ,2.43         ,2.74     ,2.17                   ,2.11      ,0.90     ,73.08                   ,8.74                         ,-5.90   ,-0.04,-0.615                 ,-0.11                 ,-0.155                 ,-19.49                   ,-14.23               ,0.00                 ,-26.78               ,-34.92            ,0               ,2.63      ,2.81    ,2.25        ,2.11    ,-1.22                ,0.095          ,-0.095   ,-1.75,-0.018                  ,-0.11                    ,-6.34                    ,-0.176                ,+134.31              ,0.00                 ,-36.66               ,-16.54            ,2.74       ,4.42      ,2.23     ,2.11   ,0.13         ,4.00             ,-0.035        ,-0.12             ,--                   ,--                       ,1.10            ,90.04        ,--                   ,2.56     ,2.42      ,2.46      ,2.78       ,2.39      ,2.64       ,42.64                ,44.27     ,26.70                   ,7.69 ,2.75                ,-0.38                     ,-0.70          ,2.52      ,3.00       ,2.34      ,2.50      ,2.67       ,42.31     ,45.75                ,31.61         ,32.05,-0.04      ,-0.25          ,-0.72                     ,2.40      ,2.67       ,2.53      ,44.77                ,13.87                   ,42.30   ,2.05                   ,-0.52          ,-0.14                     ,1661.07    , 
DSW   ,-4.19      ,19.99     ,6082569   ,15.56    ,1.43B     ,61             ,-2.39                     ,38.07     ,20.67     ,-0.32,-91.33      ,4.17                   ,-16.80            ,18.89                  ,21.02                  ,Specialty Retail                              ,NYSE    ,DSW INC                  ,Apparel Retail                      ,0.80    ,19.83         ,19.99 ,3700    ,2930229      ,1627651     ,207.54                  ,373.63                 ,No        ,20.87 ,21.03 ,20.00 ,82.36                 ,2199144       ,1880214    ,276.53                   ,323.44                ,No                ,Consumer Discretionary,4.00          ,19.82     ,19.95 ,2600    ,2111355     ,116.11                    ,288.03                 ,59.45M         ,No                  ,C  ,--       ,B                  ,5.88           ,5.88                  ,70.59           ,--                     ,17.65           ,17                ,3.18              ,136.03M   ,2.62B  ,136.03M ,72.3M             ,1.27    ,1.54      ,1.69      ,1.41        ,1.65      ,1.61      ,2.27      ,5.25                        ,5.19      ,220.19            ,+0.18  ,-1.06                  ,-5.73                      ,-2.23                  ,-5.50                   ,-40.81               ,-14.34               ,+2.06                ,+0.60     ,20.73        ,22.26    ,8.50                   ,19.80     ,18.51    ,95.83                   ,4.09                         ,+0.88   ,+1.05,-2.34                  ,-0.02                 ,-1.35                  ,-10.12                   ,-12.45               ,-45.03               ,-10.76               ,+10.84            ,11              ,20.93     ,22.43   ,19.80       ,19.80   ,-1.44                ,1.04           ,-0.88    ,+5.30,-0.49                   ,-1.20                    ,-6.36                    ,-1.15                 ,-19.14               ,-32.93               ,-10.72               ,+7.32             ,22.24      ,29.53     ,19.80    ,19.80  ,1.08         ,7.00             ,-0.05         ,0.66              ,--                   ,12.88                    ,1.85            ,--           ,14.02                ,0.55     ,20.52     ,20.99     ,21.86      ,20.79     ,21.78      ,34.89                ,45.12     ,23.49                   ,8.67 ,22.28               ,-2.17                     ,-4.39          ,21.43     ,22.28      ,20.81     ,21.27     ,21.94      ,43.45     ,44.60                ,17.66         ,14.89,-0.21      ,-0.98          ,-4.74                     ,21.02     ,22.05      ,21.40     ,42.54                ,16.44                   ,19.49   ,19.77                  ,-1.52          ,-0.97                     ,-6629.80   , 
AAOI  ,-4.14      ,48.48     ,925882    ,29.01    ,953.70M   ,114            ,-0.15                     ,57.06     ,47.81     ,4.93 ,-38.68      ,21.86                  ,21.24             ,66.70                  ,45.40                  ,Communications Equipment                      ,NASDAQ  ,APPLIED OPTOELECTRONICS I,Communications Equipment            ,--      ,51.06         ,48.38 ,800     ,1278329      ,626031      ,72.43                   ,147.90                 ,No        ,50.57 ,50.65 ,48.40 ,70.86                 ,1457897       ,972473     ,63.51                    ,95.21                 ,No                ,Information Technology,--            ,51.06     ,47.87 ,400     ,1369419     ,120.80                    ,67.61                  ,67.23M         ,No                  ,C  ,--       ,--                 ,50.00          ,33.33                 ,16.67           ,--                     ,--              ,6                 ,1.67              ,31.23M    ,260.71M,31.23M  ,18.68M            ,1.76    ,1.76      ,0.65      ,3.39        ,0.28      ,-0.14     ,-3.56     ,17.50                       ,11.98     ,93.92             ,-2.58  ,+2.06                  ,+12.47                     ,+23.81                 ,+43.66                  ,+320.13              ,0.00                 ,+335.26              ,+2.81     ,51.55        ,56.14    ,5.49                   ,33.11     ,8.08     ,78.14                   ,-0.30                        ,-5.06   ,-0.49,+24.77                 ,-0.11                 ,+7.52                  ,+87.39                   ,+117.83              ,+85.70               ,+85.39               ,+15.90            ,2               ,56.14     ,56.14   ,49.81       ,31.04   ,-39.79               ,2.17           ,-2.09    ,-0.96,-0.08                   ,+5.66                    ,+17.28                   ,+15.52                ,+198.83              ,0.00                 ,+172.52              ,+10.48            ,56.14      ,56.14     ,49.42    ,21.88  ,2.78         ,100.00           ,-0.61         ,1.24              ,--                   ,29.01                    ,4.22            ,15.38        ,15.06                ,3.66     ,51.11     ,35.56     ,28.21      ,45.98     ,31.97      ,67.40                ,66.52     ,11.55                   ,61.32,58.83               ,18.41                     ,24.71          ,33.74     ,22.28      ,48.33     ,38.33     ,30.30      ,66.31     ,70.09                ,50.31         ,69.78,5.09       ,20.26          ,26.77                     ,45.40     ,29.55      ,36.67     ,71.29                ,34.94                   ,75.67   ,31.97                  ,14.56          ,21.20                     ,5247.64    , 
