Symbol,% Chg(Open),Last Trade,Volume    ,P/E (ttm),Market Cap,Daily Low Count,% Chg from 5 day Avg Close,RSI 10 Day,EMA 15 Day,MACD ,Williams % R,% Chg of Range from Low,Money Flow Percent,DM Average (ADX) 14 Day,Bollinger Band®(Middle),Industry                                      ,Exchange,Description              ,Sub-Industry                       ,Dividend,Reported Close,Bid   ,Ask Size,Avg Vol 5 Day,Avg Vol 6 Mo,% Vol Over 5 Day Avg Vol,% Vol Over 6 Mo Avg Vol,In S&P 500,Open  ,High  ,Ask   ,% Held By Institutions,Avg Vol 20 Day,Avg Vol YTD,% Vol Over 20 Day Avg Vol,% Vol Over YTD Avg Vol,In S&P Mid Cap 400,Sector                    ,Dividend Yield,Prev Close,Low   ,Bid Size,Avg Vol 1 Mo,% Vol Over Yesterday's Vol,% Vol Over 1 Mo Avg Vol,Avg $ Vol 5 Day,In S&P Small Cap 600,SER,S&P STARS,S&P Quality Ranking,% Recommend Buy,% Recommend Buy - Hold,% Recommend Hold,% Recommend Hold - Sell,% Recommend Sell,Recommendation Num,Recommendation Avg,Net Income,Revenue,Earnings,Shares outstanding,EPS(ttm),EPS (Yr-0),EPS (Yr-1),EPS (Latest),EPS (Yr-2),EPS (Yr-3),EPS (Yr-4),% 5 Yr Projected Growth Rate,% Margin,Sales per Employee,Change ,Chg from Beg of Mo Open,% Chg from 20 day Avg Close,Chg from 6 Mo Avg Close,% Chg from YTD Avg Close,% Total Return (YTD2),% Total Return (YTD5),% Total Return (9 Mo),Beta Value,High Prev Day,High 1 Mo,High 52 Wk - Daily High,Low 20 Day,Low 52 Wk,% Chg of Range from High,[SMA 15 Day - Last Trade] (%),% Change,Gap    ,Chg from Beg of Yr Open,% Chg from 6 Day Close,Chg from 1 Mo Avg Close,% Chg from 6 Mo Avg Close,% Total Return (YTD0),% Total Return (YTD3),% Total Return (3 Mo),% Return on Equity,Daily High Count,High 5 Day,High YTD,Low Prev Day,Low 1 Mo,Low 52 Wk - Daily Low,High-Last Trade,Chg(Open),% Gap,Chg from 5 day Avg Close,Chg from 20 day Avg Close,% Chg from 1 Mo Avg Close,Chg from YTD Avg Close,% Total Return (YTD1),% Total Return (YTD4),% Total Return (6 Mo),% Return on Assets,High 20 Day,High 52 Wk,Low 5 Day,Low YTD,Trading Range,Relative Strength,Low-Last Trade,Relative P/E Ratio,Dividend Payout Ratio,P/E Ratio (Latest Actual),Price/Book Ratio,Long Term D/E,P/E Ratio (Estimated),P/S Ratio,SMA 10 Day,SMA 50 Day,SMA 120 Day,EMA 20 Day,EMA 100 Day,RSI from Close 10 Day,RSI 50 Day,DM (DI-) Negative 14 Day,% K  ,Bollinger Band®(Top),Momentum from Close 20 Day,Momentum 60 Day,SMA 60 Day,SMA 200 Day,SMA 15 Day,EMA 50 Day,EMA 120 Day,RSI 30 Day,RSI from Close 50 Day,DM (DX) 14 Day,% D  ,MACD Signal,Momentum 40 Day,Momentum from Close 60 Day,SMA 20 Day,SMA 100 Day,EMA 60 Day,RSI from Close 30 Day,DM (DI+) Positive 14 Day,% D Slow,Bollinger Band®(Bottom),Momentum 20 Day,Momentum from Close 40 Day,Money Flow, 
AEM   ,-2.62      ,43.17     ,1178002   ,63.77    ,10.09B    ,124            ,+1.30                     ,49.26     ,43.24     ,-0.15,-39.46      ,12.43                  ,-3.74             ,23.03                  ,42.07                  ,Metals & Mining                               ,NYSE    ,AGNICO EAGLE MINES LTD   ,Gold                               ,0.40    ,44.64         ,43.14 ,700     ,1492158      ,1949350     ,78.95                   ,60.43                  ,No        ,44.33 ,44.79 ,43.17 ,66.19                 ,1903617       ,1794882    ,61.88                    ,65.63                 ,No                ,Materials                 ,0.90          ,44.64     ,42.94 ,800     ,1925355     ,79.04                     ,61.18                  ,66.02M         ,No                  ,NC ,--       ,B-                 ,22.73          ,22.73                 ,40.91           ,--                     ,13.64           ,22                ,2.59              ,158.82M   ,2.14B  ,158.82M ,225.47M           ,0.70    ,0.70      ,0.11      ,0.60        ,0.39      ,-3.97     ,1.81      ,1.00                        ,7.43    ,--                ,-1.47  ,+1.41                  ,+6.10                      ,-0.78                  ,-1.05                   ,+47.77               ,+40.30               ,-4.95                ,-0.54     ,45.49        ,46.20    ,15.31                  ,39.29     ,32.87    ,87.57                   ,-1.58                        ,-3.29   ,-0.31  ,+1.27                  ,-0.02                 ,+2.44                  ,-1.72                    ,+6.54                ,+46.50               ,+3.56                ,+3.68             ,12              ,45.49     ,51.21   ,44.50       ,39.29   ,-10.07               ,1.62           ,-1.16    ,-0.69,+0.57                   ,+2.57                    ,+5.78                    ,-0.47                 ,+22.38               ,+12.80               ,-15.87               ,+2.30             ,45.49      ,60.10     ,43.12    ,39.29  ,1.85         ,83.00            ,-0.23         ,2.76              ,--                   ,63.77                    ,2.65            ,23.88        ,74.87                ,4.71     ,43.51     ,45.14     ,44.52      ,43.29     ,44.82      ,60.64                ,48.03     ,24.86                   ,60.54,45.34               ,2.18                      ,-0.23          ,45.03     ,48.43      ,42.49     ,43.98     ,45.02      ,47.91     ,49.76                ,0.76          ,76.26,-0.58      ,-3.00          ,4.14                      ,42.07     ,43.89      ,44.16     ,51.02                ,25.24                   ,83.75   ,38.80                  ,0.76           ,-1.28                     ,-870.66   , 
GIMO  ,-2.54      ,34.60     ,429419    ,26.98    ,1.30B     ,23             ,+1.73                     ,49.26     ,34.74     ,0.06 ,-48.67      ,1.75                   ,5.14              ,14.79                  ,34.15                  ,Software                                      ,NYSE    ,GIGAMON INC              ,Systems Software                   ,--      ,35.35         ,34.60 ,300     ,928205       ,1117257     ,46.26                   ,38.44                  ,No        ,35.50 ,36.00 ,34.65 ,89.86                 ,1059152       ,1423037    ,40.54                    ,30.18                 ,No                ,Information Technology    ,--            ,35.35     ,34.58 ,300     ,1035796     ,73.82                     ,41.46                  ,32.45M         ,No                  ,F  ,--       ,--                 ,36.36          ,36.36                 ,27.27           ,--                     ,--              ,11                ,1.91              ,49.43M    ,310.86M,49.43M  ,36.69M            ,1.31    ,1.31      ,0.17      ,1.04        ,-1.27     ,-0.39     ,0.21      ,20.81                       ,15.90   ,454.47            ,-0.75  ,-0.25                  ,+3.53                      ,-9.69                  ,-1.06                   ,+63.04               ,0.00                 ,+9.31                ,+1.55     ,35.60        ,36.97    ,25.25                  ,31.20     ,28.16    ,98.25                   ,0.27                         ,-2.12   ,+0.15  ,-11.35                 ,-0.03                 ,+1.14                  ,-21.51                   ,-22.39               ,+1.62                ,-36.18               ,+23.65            ,3               ,36.75     ,48.25   ,33.40       ,31.20   ,-6.42                ,1.40           ,-0.90    ,+0.42,+0.60                   ,+1.20                    ,+3.32                    ,-0.38                 ,+10.99               ,0.00                 ,-22.96               ,+14.53            ,36.97      ,61.25     ,33.40    ,28.50  ,1.43         ,3.00             ,-0.03         ,1.17              ,--                   ,26.98                    ,4.89            ,--           ,34.11                ,4.17     ,35.31     ,33.95     ,43.96      ,34.68     ,39.32      ,56.17                ,44.36     ,22.99                   ,51.33,37.04               ,0.60                      ,-11.30         ,35.87     ,43.97      ,34.69     ,36.21     ,39.92      ,44.74     ,45.16                ,2.79          ,58.78,-0.07      ,1.95           ,-10.20                    ,34.15     ,42.52      ,36.98     ,46.27                ,21.74                   ,59.19   ,31.25                  ,0.56           ,2.40                      ,747.92    , 
SID   ,-2.39      ,3.1136    ,2252381   ,11.81    ,4.45B     ,23             ,+1.89                     ,37.14     ,3.34      ,-0.16,-80.18      ,33.50                  ,9.67              ,24.79                  ,3.43                   ,Metals & Mining                               ,NYSE    ,COMPANHIA SIDERURGICA NAC,Steel                              ,--      ,3.21          ,3.11  ,22900   ,2053808      ,2449241     ,109.67                  ,91.96                  ,No        ,3.19  ,3.22  ,3.12  ,11.91                 ,2428575       ,2268765    ,92.74                    ,99.28                 ,No                ,Materials                 ,--            ,3.21      ,3.06  ,30300   ,2337543     ,117.46                    ,96.36                  ,6.53M          ,No                  ,-- ,--       ,--                 ,--             ,--                    ,20.00           ,60.00                  ,20.00           ,5                 ,4.00              ,484.21M   ,4.59B  ,484.21M ,1.39B             ,0.27    ,0.36      ,-0.02     ,--          ,0.10      ,-0.09     ,0.76      ,-9.06                       ,3.16    ,--                ,-0.0964,-0.7864                ,-6.28                      ,-0.1801                ,-12.68                  ,+70.11               ,-59.10               ,+110.00              ,+2.32     ,3.22         ,3.96     ,1.02                   ,2.98      ,1.61     ,66.50                   ,6.81                         ,-3.00   ,-0.02  ,-0.2764                ,-0.03                 ,-0.2864                ,-5.31                    ,-0.62                ,-20.02               ,+7.08                ,+21.28            ,5               ,3.55      ,4.23    ,2.98        ,2.98    ,-1.45                ,0.1064         ,-0.0764  ,-0.62,+0.0594                 ,-0.2151                  ,-8.19                    ,-0.4662               ,+46.26               ,-16.15               ,+43.73               ,+2.54             ,3.93       ,4.24      ,2.98     ,2.98   ,0.16         ,53.00            ,-0.0536       ,0.51              ,--                   ,8.99                     ,7.83            ,370.98       ,--                   ,0.97     ,3.31      ,3.67      ,3.46       ,3.40      ,3.46       ,40.45                ,46.86     ,27.29                   ,19.82,3.89                ,-0.72                     ,-0.18          ,3.66      ,3.20       ,3.33      ,3.53      ,3.41       ,43.89     ,47.68                ,42.69         ,21.48,-0.12      ,-0.59          ,-0.01                     ,3.43      ,3.51       ,3.53      ,45.14                ,10.96                   ,16.53   ,2.96                   ,-0.67          ,-0.65                     ,3236.71   , 
EGOV  ,-2.21      ,19.95     ,397237    ,24.30    ,1.36B     ,12             ,-0.23                     ,24.80     ,20.86     ,-0.45,-93.02      ,23.08                  ,5.76              ,38.96                  ,20.99                  ,Internet Software & Services                  ,NGM/NGS ,NIC INC                  ,Internet Software & Services       ,0.32    ,20.40         ,19.90 ,700     ,533529       ,287808      ,74.45                   ,138.02                 ,No        ,20.40 ,20.45 ,19.95 ,90.08                 ,383714        ,364443     ,103.52                   ,109.00                ,No                ,Information Technology    ,1.60          ,20.39     ,19.80 ,1900    ,391616      ,155.68                    ,101.44                 ,11.01M         ,Yes                 ,D  ,--       ,A-                 ,12.50          ,--                    ,75.00           ,--                     ,12.50           ,8                 ,3.00              ,55.83M    ,317.92M,55.83M  ,66.78M            ,0.84    ,0.84      ,0.63      ,0.71        ,0.59      ,0.49      ,0.40      ,15.00                       ,17.56   ,342.21            ,-0.44  ,-1.35                  ,-2.85                      ,-2.89                  ,-9.77                   ,+21.42               ,+86.11               ,+9.18                ,+0.54     ,20.57        ,21.95    ,5.45                   ,20.00     ,16.51    ,76.92                   ,4.94                         ,-2.16   ,+0.01  ,-3.85                  ,-0.06                 ,-0.72                  ,-12.41                   ,-14.32               ,+18.35               ,-15.94               ,+44.72            ,1               ,21.95     ,25.69   ,20.10       ,20.00   ,-3.29                ,0.50           ,-0.45    ,+0.05,-0.05                   ,-0.60                    ,-3.39                    ,-2.21                 ,+21.86               ,+22.84               ,-5.69                ,+23.16            ,21.95      ,25.90     ,20.00    ,20.00  ,0.65         ,7.00             ,-0.15         ,1.05              ,--                   ,24.30                    ,10.33           ,--           ,28.78                ,4.28     ,20.90     ,22.20     ,23.26      ,21.02     ,22.52      ,30.70                ,39.00     ,26.82                   ,6.98 ,21.82               ,-1.11                     ,-4.10          ,22.58     ,23.03      ,20.94     ,21.90     ,22.57      ,34.19     ,40.50                ,52.34         ,15.66,-0.40      ,-4.80          ,-3.51                     ,20.99     ,23.34      ,22.11     ,36.48                ,8.39                    ,17.49   ,20.16                  ,-1.15          ,-4.71                     ,372.00    , 
TTS   ,-2.12      ,18.50     ,129821    ,52.91    ,980.57M   ,6              ,+1.67                     ,47.37     ,18.68     ,0.10 ,-60.19      ,27.27                  ,17.86             ,15.94                  ,18.50                  ,Specialty Retail                              ,NASDAQ  ,TILE SHOP HOLDINGS INC   ,Home Improvement Retail            ,0.20    ,19.00         ,18.45 ,1800    ,293801       ,400775      ,44.19                   ,32.39                  ,No        ,18.90 ,18.90 ,18.50 ,70.02                 ,283634        ,305355     ,45.77                    ,42.51                 ,No                ,Consumer Discretionary    ,1.10          ,19.00     ,18.35 ,1300    ,275740      ,50.28                     ,47.08                  ,5.51M          ,Yes                 ,F  ,--       ,--                 ,--             ,33.33                 ,66.67           ,--                     ,--              ,6                 ,2.67              ,18.46M    ,324.16M,18.46M  ,51.61M            ,0.36    ,0.36      ,0.31      ,0.53        ,0.21      ,-0.72     ,-1.31     ,20.00                       ,5.70    ,233.21            ,-0.50  ,+0.61                  ,+2.71                      ,+0.55                  ,+1.47                   ,+61.94               ,0.00                 ,-3.56                ,+1.97     ,19.14        ,19.80    ,2.50                   ,17.35     ,12.55    ,72.73                   ,1.10                         ,-2.63   ,-0.10  ,-1.10                  ,-0.02                 ,+0.61                  ,+2.97                    ,-2.55                ,+20.83               ,-12.22               ,+14.53            ,0               ,19.75     ,20.90   ,18.30       ,17.35   ,-5.80                ,0.40           ,-0.40    ,-0.53,+0.31                   ,+0.50                    ,+3.32                    ,+0.27                 ,+29.53               ,-14.66               ,+13.18               ,+7.24             ,19.80      ,21.40     ,18.30    ,17.25  ,0.55         ,15.00            ,-0.15         ,2.29              ,--                   ,52.91                    ,7.06            ,16.43        ,35.57                ,3.02     ,18.95     ,18.63     ,18.72      ,18.64     ,18.60      ,56.62                ,49.65     ,16.45                   ,39.81,19.63               ,1.11                      ,-1.64          ,18.74     ,18.21      ,18.70     ,18.67     ,18.51      ,48.99     ,51.34                ,6.57          ,52.26,0.07       ,-0.64          ,-1.00                     ,18.50     ,19.06      ,18.68     ,51.76                ,18.77                   ,53.49   ,17.37                  ,0.90           ,-0.14                     ,732.70    , 
AAOI  ,-2.08      ,58.77     ,1713368   ,34.02    ,1.12B     ,115            ,+7.77                     ,70.40     ,52.15     ,4.22 ,-10.42      ,55.70                  ,25.84             ,58.25                  ,51.66                  ,Communications Equipment                      ,NASDAQ  ,APPLIED OPTOELECTRONICS I,Communications Equipment           ,--      ,59.88         ,58.77 ,100     ,2149486      ,709384      ,79.71                   ,241.53                 ,No        ,60.02 ,60.09 ,58.87 ,66.09                 ,1590455       ,1106156    ,107.73                   ,154.89                ,No                ,Information Technology    ,--            ,59.88     ,57.12 ,100     ,1828867     ,46.34                     ,93.68                  ,118.01M        ,No                  ,C  ,--       ,--                 ,50.00          ,33.33                 ,16.67           ,--                     ,--              ,6                 ,1.67              ,31.23M    ,260.71M,31.23M  ,18.68M            ,1.76    ,1.76      ,0.65      ,3.39        ,0.28      ,-0.14     ,-3.56     ,17.50                       ,11.98   ,93.92             ,-1.11  ,+12.35                 ,+15.90                     ,+30.23                 ,+56.59                  ,+290.77              ,0.00                 ,+335.26              ,+2.81     ,60.19        ,60.19    ,-3.95                  ,45.60     ,8.08     ,44.30                   ,-11.76                       ,-1.85   ,+0.14  ,+35.06                 ,+0.22                 ,+9.25                  ,+101.99                  ,+155.46              ,+113.17              ,+85.39               ,+15.90            ,3               ,60.19     ,60.19   ,52.57       ,40.54   ,-49.04               ,1.32           ,-1.25    ,+0.23,+4.32                   ,+8.22                    ,+18.27                   ,+21.64                ,+248.45              ,0.00                 ,+172.52              ,+10.48            ,60.19      ,56.14     ,47.06    ,21.88  ,2.97         ,100.00           ,-1.65         ,1.47              ,--                   ,34.02                    ,4.95            ,15.38        ,17.66                ,4.29     ,52.25     ,41.18     ,30.78      ,50.63     ,35.68      ,74.24                ,68.95     ,7.54                    ,89.58,58.47               ,12.42                     ,34.50          ,38.34     ,24.35      ,51.86     ,43.06     ,33.70      ,69.65     ,70.21                ,63.22         ,91.85,3.94       ,28.36          ,35.49                     ,51.66     ,32.74      ,41.18     ,71.37                ,33.47                   ,79.53   ,44.86                  ,12.85          ,28.73                     ,5788.39   , 
RAD   ,-1.96      ,4.51      ,4891056   ,57.88    ,4.85B     ,14             ,+1.22                     ,30.71     ,4.78      ,-0.36,-82.57      ,--                     ,-19.49            ,39.61                  ,4.89                   ,Food & Staples Retailing                      ,NYSE    ,RITE AID CORP            ,Drug Retail                        ,--      ,4.60          ,4.51  ,61100   ,16373929     ,21055355    ,29.87                   ,23.23                  ,No        ,4.60  ,4.61  ,4.52  ,62.51                 ,23239247      ,26483816   ,21.05                    ,18.47                 ,No                ,Consumer Staples          ,--            ,4.59      ,4.51  ,45600   ,21880789    ,60.83                     ,22.35                  ,73.81M         ,No                  ,NR ,****     ,B-                 ,33.33          ,11.11                 ,55.56           ,--                     ,--              ,9                 ,2.22              ,165.46M   ,30.74B ,165.46M ,1.05B             ,0.08    ,0.16      ,2.08      ,0.06        ,0.23      ,0.12      ,-0.43     ,2.75                        ,0.54    ,435.49            ,-0.08  ,-1.49                  ,-6.12                      ,-2.3733                ,-25.18                  ,-44.34               ,+155.31              ,-22.08               ,+1.86     ,4.65         ,6.04     ,4.16                   ,4.38      ,4.64     ,100.00                  ,4.07                         ,-1.74   ,+0.01  ,-3.72                  ,+0.01                 ,-0.4664                ,-34.08                   ,-44.17               ,-29.91               ,-24.62               ,+15.84            ,4               ,4.71      ,8.77    ,4.51        ,4.38    ,0.13                 ,0.10           ,-0.09    ,+0.22,+0.0552                 ,-0.2992                  ,-9.22                    ,-1.5445               ,-43.37               ,+139.27              ,-20.32               ,+0.78             ,6.02       ,8.77      ,4.38     ,4.38   ,0.10         ,1.00             ,0.00          ,2.51              ,--                   ,28.75                    ,--              ,1198.31      ,72.62                ,0.16     ,4.67      ,5.69      ,6.84       ,4.91      ,6.33       ,33.08                ,35.05     ,31.81                   ,17.43,5.70                ,-1.41                     ,-3.74          ,6.14      ,7.11       ,4.69      ,5.64      ,6.50       ,31.94     ,35.48                ,35.43         ,21.94,-0.38      ,-1.21          ,-3.66                     ,4.89      ,6.80       ,5.83      ,32.61                ,15.17                   ,18.98   ,4.08                   ,-1.49          ,-2.34                     ,-55814.75 , 
PAAS  ,-1.90      ,17.54     ,1126683   ,27.11    ,2.73B     ,56             ,+0.39                     ,50.41     ,17.47     ,-0.13,-33.84      ,31.35                  ,0.19              ,24.15                  ,17.01                  ,Metals & Mining                               ,NGM/NGS ,PAN AMERICAN SILVER CORP ,Silver                             ,0.10    ,17.84         ,17.54 ,600     ,2098129      ,2303119     ,53.70                   ,48.92                  ,No        ,17.88 ,17.91 ,17.55 ,55.74                 ,2126442       ,1975461    ,52.98                    ,57.03                 ,No                ,Materials                 ,0.60          ,17.84     ,17.37 ,900     ,2136298     ,57.17                     ,52.74                  ,37.46M         ,No                  ,NC ,--       ,B-                 ,25.00          ,41.67                 ,33.33           ,--                     ,--              ,12                ,2.08              ,101.82M   ,774.78M,101.82M ,153.11M           ,0.66    ,0.66      ,-1.49     ,0.53        ,-3.60     ,-2.96     ,0.49      ,4.00                        ,12.92   ,192.40            ,-0.30  ,-0.16                  ,+4.89                      ,+0.67                  ,-2.06                   ,+89.65               ,-8.71                ,+27.28               ,+0.44     ,17.98        ,19.43    ,3.68                   ,15.80     ,9.63     ,68.65                   ,-2.65                        ,-1.68   ,+0.04  ,+2.40                  ,-0.02                 ,+0.69                  ,+3.89                    ,+18.54               ,+42.56               ,+6.67                ,+7.56             ,3               ,18.43     ,21.29   ,17.37       ,15.80   ,-7.74                ,0.37           ,-0.34    ,+0.22,+0.07                   ,+0.83                    ,+4.02                    ,-0.38                 ,+64.70               ,+18.04               ,+3.31                ,+5.64             ,18.43      ,21.59     ,17.37    ,15.14  ,0.54         ,93.00            ,-0.17         ,1.17              ,--                   ,27.11                    ,1.96            ,4.33         ,33.65                ,3.53     ,17.54     ,18.45     ,17.13      ,17.53     ,17.54      ,54.95                ,50.00     ,18.97                   ,66.16,18.45               ,0.11                      ,1.83           ,18.15     ,17.49      ,17.08     ,17.74     ,17.39      ,49.19     ,50.76                ,1.24          ,69.20,-0.30      ,-1.15          ,3.13                      ,17.01     ,17.36      ,17.72     ,50.50                ,19.45                   ,73.64   ,15.57                  ,-0.41          ,-1.00                     ,52.90     , 
UPLMQ ,-1.88      ,6.53      ,378492    ,18.50    ,1.02B     ,8              ,+0.73                     ,45.42     ,6.61      ,-0.19,-53.06      ,21.43                  ,-21.48            ,15.28                  ,6.58                   ,Oil Gas & Consumable Fuels                    ,OTC     ,ULTRA PETROLEUM CORP     ,Oil & Gas Exploration & Production ,--      ,6.66          ,6.55  ,300     ,304175       ,744897      ,124.43                  ,50.81                  ,No        ,6.655 ,6.75  ,6.59  ,21.28                 ,595706        ,571941     ,63.54                    ,66.18                 ,No                ,Energy                    ,--            ,6.66      ,6.47  ,500     ,567081      ,248.03                    ,66.74                  ,1.96M          ,No                  ,NC ,--       ,--                 ,--             ,--                    ,100.00          ,--                     ,--              ,1                 ,3.00              ,56.15M    ,651.35M,56.15M  ,153.42M           ,0.36    ,0.36      ,-20.94    ,1.26        ,3.51      ,1.54      ,-14.24    ,13.00                       ,8.62    ,3923.82           ,-0.13  ,-0.27                  ,+1.26                      ,+0.0987                ,-6.90                   ,-54.77               ,-70.89               ,+711.65              ,+1.56     ,6.78         ,7.98     ,2.00                   ,6.07      ,0.16     ,78.57                   ,-0.97                        ,-1.95   ,-0.005 ,-0.64                  ,+0.06                 ,+0.0123                ,+1.50                    ,-7.88                ,-73.28               ,-3.81                ,-1.90             ,7               ,6.80      ,8.75    ,6.56        ,6.07    ,-6.31                ,0.22           ,-0.125   ,-0.08,+0.048                  ,+0.083                   ,+0.18                    ,-0.4936               ,+1154.86             ,-66.78               ,+68.27               ,+4.50             ,7.33       ,8.75      ,6.07     ,6.07   ,0.28         ,12.00            ,-0.06         ,0.80              ,--                   ,18.50                    ,--              ,--           ,5.29                 ,1.57     ,6.51      ,7.21      ,6.76       ,6.68      ,6.62       ,49.36                ,49.46     ,22.83                   ,46.94,7.12                ,-0.24                     ,-0.54          ,7.14      ,5.31       ,6.47      ,6.92      ,6.42       ,46.45     ,50.18                ,12.08         ,59.86,-0.24      ,-1.17          ,-0.58                     ,6.58      ,6.93       ,6.90      ,47.58                ,17.91                   ,60.32   ,6.03                   ,-0.36          ,-1.34                     ,-1548.92  , 
ROIC  ,-1.73      ,20.78     ,667529    ,66.68    ,2.28B     ,29             ,-0.67                     ,43.17     ,20.97     ,-0.07,-46.25      ,40.16                  ,-1.48             ,20.16                  ,20.98                  ,Equity Real Estate Investment Trusts (REITs)  ,NASDAQ  ,RETAIL OPPORTUNITY INVTS ,Retail REITs                       ,0.75    ,20.78         ,20.77 ,500     ,919978       ,749572      ,72.56                   ,89.05                  ,No        ,21.14 ,21.14 ,20.78 ,97.93                 ,994227        ,797627     ,67.14                    ,83.69                 ,No                ,Real Estate               ,3.60          ,20.78     ,20.53 ,2100    ,998669      ,100.16                    ,66.84                  ,19.28M         ,Yes                 ,D  ,--       ,--                 ,46.67          ,6.67                  ,40.00           ,6.67                   ,--              ,15                ,2.07              ,36.43M    ,--     ,36.43M  ,109.73M           ,0.31    ,0.31      ,0.25      ,0.39        ,0.24      ,0.48      ,0.15      ,6.28                        ,13.81   ,3340.69           ,0.00   ,-1.18                  ,-0.97                      ,-0.10                  ,-1.42                   ,+22.72               ,+114.14              ,+11.63               ,+0.64     ,21.22        ,22.37    ,1.91                   ,20.13     ,18.45    ,59.84                   ,0.26                         ,-0.02   ,+0.36  ,-0.44                  ,-0.01                 ,-0.37                  ,-0.50                    ,-0.76                ,+63.49               ,+7.50                ,+3.27             ,0               ,21.32     ,22.37   ,20.70       ,20.13   ,-2.08                ,0.37           ,-0.36    ,+1.73,-0.14                   ,-0.20                    ,-1.73                    ,-0.30                 ,+14.60               ,+80.07               ,+0.30                ,+1.47             ,22.30      ,23.05     ,20.46    ,20.13  ,0.61         ,49.00            ,-0.25         ,2.89              ,--                   ,66.68                    ,2.05            ,87.89        ,53.28                ,--       ,21.00     ,21.08     ,20.77      ,21.00     ,21.00      ,43.29                ,48.86     ,30.07                   ,53.75,21.76               ,-1.47                     ,-0.11          ,21.07     ,21.25      ,20.83     ,21.03     ,20.97      ,47.81     ,48.89                ,39.43         ,63.47,-0.06      ,0.03           ,0.23                      ,20.98     ,20.78      ,21.02     ,47.85                ,13.06                   ,67.64   ,20.21                  ,-1.23          ,0.20                      ,-200.03   , 
CVI   ,-1.73      ,19.37     ,616471    ,70.04    ,1.70B     ,36             ,+0.95                     ,34.82     ,20.23     ,-0.76,-81.23      ,27.71                  ,-16.32            ,20.43                  ,20.76                  ,Oil Gas & Consumable Fuels                    ,NYSE    ,CVR ENERGY INC           ,Oil & Gas Refining & Marketing     ,2.00    ,19.61         ,19.38 ,500     ,536616       ,859323      ,114.88                  ,71.74                  ,No        ,19.71 ,19.97 ,19.40 ,100.00                ,708415        ,752802     ,87.02                    ,81.89                 ,No                ,Energy                    ,10.20         ,19.61     ,19.14 ,100     ,696775      ,129.96                    ,88.47                  ,10.45M         ,No                  ,B  ,--       ,B                  ,--             ,--                    ,100.00          ,--                     ,--              ,2                 ,3.00              ,8.90M     ,4.78B  ,8.90M   ,86.83M            ,0.28    ,0.28      ,1.95      ,0.57        ,--        ,4.27      ,4.33      ,10.00                       ,0.52    ,3216.14           ,-0.24  ,-3.88                  ,-5.52                      ,+0.39                  ,-11.48                  ,-45.13               ,+23.51               ,+28.44               ,+1.70     ,19.77        ,24.14    ,6.90                   ,18.88     ,12.03    ,72.29                   ,4.52                         ,-1.22   ,+0.10  ,-6.47                  ,-0.01                 ,-1.44                  ,+2.02                    ,-21.07               ,-38.41               ,+40.01               ,+0.97             ,19              ,21.01     ,25.91   ,18.88       ,18.88   ,-7.11                ,0.60           ,-0.34    ,+0.51,+0.18                   ,-1.15                    ,-6.82                    ,-2.54                 ,-17.46               ,-42.45               ,+66.90               ,+0.24             ,24.14      ,26.87     ,18.88    ,18.88  ,0.83         ,6.00             ,-0.23         ,3.03              ,--                   ,70.04                    ,2.09            ,68.02        ,34.40                ,0.36     ,19.94     ,21.89     ,19.73      ,20.52     ,20.60      ,37.03                ,47.30     ,26.75                   ,18.77,23.03               ,-2.54                     ,-5.25          ,22.16     ,17.76      ,20.25     ,21.16     ,20.44      ,43.40     ,47.79                ,30.38         ,14.42,-0.63      ,-3.21          ,-4.53                     ,20.76     ,20.81      ,21.10     ,44.18                ,14.28                   ,10.42   ,18.48                  ,-3.55          ,-3.55                     ,-1487.14  , 
