Symbol,% Chg(Open),Last Trade,Volume    ,P/E (ttm),Market Cap,Daily Low Count,% Chg from 5 day Avg Close,RSI 10 Day,EMA 15 Day,MACD ,Williams % R,% Chg of Range from Low,Money Flow Percent,DM Average (ADX) 14 Day,Bollinger Band®(Middle),Industry                                      ,Exchange,Description              ,Sub-Industry                              ,Dividend,Reported Close,Bid   ,Ask Size,Avg Vol 5 Day,Avg Vol 6 Mo,% Vol Over 5 Day Avg Vol,% Vol Over 6 Mo Avg Vol,In S&P 500,Open  ,High  ,Ask   ,% Held By Institutions,Avg Vol 20 Day,Avg Vol YTD,% Vol Over 20 Day Avg Vol,% Vol Over YTD Avg Vol,In S&P Mid Cap 400,Sector                ,Dividend Yield,Prev Close,Low   ,Bid Size,Avg Vol 1 Mo,% Vol Over Yesterday's Vol,% Vol Over 1 Mo Avg Vol,Avg $ Vol 5 Day,In S&P Small Cap 600,SER,S&P STARS,S&P Quality Ranking,% Recommend Buy,% Recommend Buy - Hold,% Recommend Hold,% Recommend Hold - Sell,% Recommend Sell,Recommendation Num,Recommendation Avg,Net Income,Revenue,Earnings,Shares outstanding,EPS(ttm),EPS (Yr-0),EPS (Yr-1),EPS (Latest),EPS (Yr-2),EPS (Yr-3),EPS (Yr-4),% 5 Yr Projected Growth Rate,% Margin,Sales per Employee,Change ,Chg from Beg of Mo Open,% Chg from 20 day Avg Close,Chg from 6 Mo Avg Close,% Chg from YTD Avg Close,% Total Return (YTD2),% Total Return (YTD5),% Total Return (9 Mo),Beta Value,High Prev Day,High 1 Mo,High 52 Wk - Daily High,Low 20 Day,Low 52 Wk,% Chg of Range from High,[SMA 15 Day - Last Trade] (%),% Change,Gap    ,Chg from Beg of Yr Open,% Chg from 6 Day Close,Chg from 1 Mo Avg Close,% Chg from 6 Mo Avg Close,% Total Return (YTD0),% Total Return (YTD3),% Total Return (3 Mo),% Return on Equity,Daily High Count,High 5 Day,High YTD,Low Prev Day,Low 1 Mo,Low 52 Wk - Daily Low,High-Last Trade,Chg(Open),% Gap ,Chg from 5 day Avg Close,Chg from 20 day Avg Close,% Chg from 1 Mo Avg Close,Chg from YTD Avg Close,% Total Return (YTD1),% Total Return (YTD4),% Total Return (6 Mo),% Return on Assets,High 20 Day,High 52 Wk,Low 5 Day,Low YTD,Trading Range,Relative Strength,Low-Last Trade,Relative P/E Ratio,Dividend Payout Ratio,P/E Ratio (Latest Actual),Price/Book Ratio,Long Term D/E,P/E Ratio (Estimated),P/S Ratio,SMA 10 Day,SMA 50 Day,SMA 120 Day,EMA 20 Day,EMA 100 Day,RSI from Close 10 Day,RSI 50 Day,DM (DI-) Negative 14 Day,% K  ,Bollinger Band®(Top),Momentum from Close 20 Day,Momentum 60 Day,SMA 60 Day,SMA 200 Day,SMA 15 Day,EMA 50 Day,EMA 120 Day,RSI 30 Day,RSI from Close 50 Day,DM (DX) 14 Day,% D  ,MACD Signal,Momentum 40 Day,Momentum from Close 60 Day,SMA 20 Day,SMA 100 Day,EMA 60 Day,RSI from Close 30 Day,DM (DI+) Positive 14 Day,% D Slow,Bollinger Band®(Bottom),Momentum 20 Day,Momentum from Close 40 Day,Money Flow, 
GPRE  ,-2.13      ,24.13     ,465971    ,87.86    ,945.51M   ,15             ,+4.02                     ,57.65     ,23.46     ,-0.03,-25.20      ,10.71                  ,18.66             ,11.53                  ,23.22                  ,Oil Gas & Consumable Fuels                    ,NSC     ,GREEN PLAINS INC         ,Oil & Gas Refining & Marketing            ,0.48    ,24.45         ,24.10 ,1600    ,559473       ,842126      ,83.29                   ,55.33                  ,No        ,24.65 ,24.75 ,24.15 ,87.12                 ,736309        ,926296     ,63.28                    ,50.30                 ,No                ,Energy                ,2.00          ,24.45     ,24.05 ,1000    ,826720      ,49.39                     ,56.36                  ,13.10M         ,Yes                 ,B  ,--       ,B                  ,33.33          ,50.00                 ,16.67           ,--                     ,--              ,6                 ,1.83              ,30.49M    ,3.41B  ,30.49M  ,38.67M            ,0.28    ,0.28      ,0.18      ,1.66        ,3.96      ,1.26      ,0.39      ,6.50                        ,0.31    ,2635.92           ,-0.32  ,-1.18                  ,+5.31                      ,-0.79                  ,+2.83                   ,-10.33               ,+122.17              ,+36.97               ,+1.40     ,24.45        ,25.70    ,5.10                   ,21.85     ,13.88    ,89.29                   ,-3.07                        ,-1.33   ,+0.20  ,-4.02                  ,+0.06                 ,+1.03                  ,-3.11                    ,-11.76               ,-21.21               ,-7.10                ,+3.67             ,3               ,24.45     ,28.15   ,22.75       ,21.85   ,-10.17               ,0.63           ,-0.52    ,+0.82 ,+0.95                   ,+1.23                    ,+4.41                    ,+0.67                 ,+59.51               ,+113.56              ,+4.18                ,+1.38             ,25.50      ,29.85     ,22.40    ,21.52  ,0.70         ,5.00             ,-0.08         ,3.77              ,--                   ,87.86                    ,1.39            ,79.92        ,14.74                ,0.28     ,23.36     ,23.40     ,25.15      ,23.46     ,24.20      ,61.81                ,49.83     ,18.59                   ,74.80,24.40               ,-1.20                     ,-3.63          ,23.72     ,24.21      ,23.39     ,23.85     ,24.17      ,50.58     ,50.53                ,17.66         ,81.23,-0.16      ,1.43           ,-3.40                     ,23.22     ,24.91      ,23.98     ,51.75                ,26.57                   ,66.83   ,22.03                  ,-0.18          ,1.95                      ,1641.43   , 
REGN  ,-2.00      ,387.00    ,618778    ,51.19    ,41.06B    ,87             ,+2.62                     ,55.58     ,381.52    ,2.82 ,-38.63      ,4.93                   ,6.63              ,16.59                  ,382.55                 ,Biotechnology                                 ,NCM     ,REGENERON PHARMACEUTICALS,Biotechnology                             ,--      ,394.14        ,386.81,100     ,1308316      ,922562      ,47.30                   ,67.07                  ,Yes       ,394.89,397.21,387.19,69.74                 ,1009247       ,997138     ,61.31                    ,62.06                 ,No                ,Health Care           ,--            ,394.14    ,386.47,400     ,986437      ,31.81                     ,62.73                  ,501.14M        ,No                  ,D  ,****     ,B-                 ,33.33          ,18.52                 ,48.15           ,--                     ,--              ,27                ,2.15              ,895.52M   ,4.86B  ,895.52M ,104.17M           ,7.70    ,7.70      ,5.52      ,12.97       ,2.98      ,3.72      ,6.75      ,19.73                       ,18.42   ,900.08            ,-7.14  ,+9.00                  ,+3.03                      ,+16.50                 ,+6.49                   ,-21.26               ,+212.97              ,-6.37                ,+1.38     ,401.20       ,401.20   ,55.75                  ,364.44    ,325.35   ,95.07                   ,-1.01                        ,-1.81   ,+0.75  ,+16.16                 ,+0.06                 ,+12.67                 ,+4.37                    ,+7.37                ,+21.75               ,-1.51                ,+22.10            ,13              ,401.20    ,401.20  ,382.06      ,364.44  ,-61.12               ,10.21          ,-7.89    ,+0.19 ,+10.07                  ,+11.59                   ,+3.32                    ,+24.02                ,+0.59                ,+116.36              ,-4.85                ,+14.23            ,401.20     ,452.96    ,364.44   ,340.09 ,10.74        ,26.00            ,-0.53         ,2.20              ,--                   ,51.19                    ,9.35            ,7.90         ,30.38                ,8.45     ,378.78    ,370.81    ,374.75     ,380.50    ,377.03     ,62.74                ,51.73     ,17.89                   ,61.37,400.03              ,15.09                     ,7.30           ,370.25    ,382.14     ,383.09    ,376.34    ,378.37     ,53.26     ,53.00                ,23.26         ,64.50,2.64       ,22.83          ,27.05                     ,382.55    ,376.53     ,376.00    ,55.53                ,28.74                   ,56.70   ,365.08                 ,11.14          ,34.85                     ,1006.72   , 
GLPG  ,-1.78      ,85.85     ,115223    ,68.05    ,4.04B     ,42             ,+1.67                     ,79.21     ,81.39     ,3.71 ,-18.42      ,10.51                  ,-16.21            ,42.63                  ,79.60                  ,Biotechnology                                 ,NASDAQ  ,GALAPAGOS NV             ,Biotechnology                             ,--      ,85.86         ,85.78 ,200     ,73241        ,96361       ,157.32                  ,119.57                 ,No        ,87.41 ,87.46 ,85.93 ,44.73                 ,94271         ,81305      ,122.23                   ,141.72                ,No                ,Health Care           ,--            ,85.86     ,85.66 ,100     ,100091      ,93.86                     ,115.12                 ,6.11M          ,No                  ,-- ,--       ,--                 ,40.00          ,40.00                 ,20.00           ,--                     ,--              ,5                 ,1.80              ,59.78M    ,167.79M,59.78M  ,46.26M            ,1.26    ,1.26      ,-3.67     ,--          ,1.22      ,-0.31     ,-0.24     ,--                          ,39.43   ,330.30            ,-0.01  ,+14.90                 ,+7.86                      ,+19.39                 ,+19.99                  ,+245.48              ,+407.80              ,+21.49               ,+1.01     ,87.74        ,87.74    ,0.28                   ,71.41     ,40.86    ,89.49                   ,-4.96                        ,-0.01   ,+1.55  ,+21.17                 ,+0.06                 ,+7.65                  ,+29.18                   ,+33.76               ,+267.99              ,+19.33               ,+10.08            ,1               ,87.74     ,87.74   ,85.00       ,69.79   ,-44.80               ,1.61           ,-1.56    ,+1.81 ,+1.41                   ,+6.26                    ,+9.78                    ,+14.30                ,+100.32              ,+242.77              ,+29.93               ,+7.42             ,87.74      ,87.74     ,80.31    ,63.69  ,1.80         ,97.00            ,-0.19         ,2.92              ,--                   ,68.05                    ,4.97            ,--           ,--                   ,23.67    ,82.90     ,72.62     ,66.63      ,80.01     ,69.59      ,79.28                ,67.89     ,11.97                   ,81.58,87.79               ,14.08                     ,20.83          ,71.90     ,62.48      ,81.59     ,74.45     ,68.22      ,73.10     ,67.91                ,56.00         ,83.34,3.38       ,18.62          ,21.67                     ,79.60     ,67.24      ,73.22     ,73.13                ,42.44                   ,88.73   ,71.41                  ,13.74          ,20.77                     ,-187.08   , 
LTRPA ,-1.76      ,13.95     ,269167    ,50.71    ,1.06B     ,11             ,+1.65                     ,48.94     ,13.90     ,-0.33,-26.32      ,20.00                  ,-4.90             ,28.01                  ,13.73                  ,Internet & Direct Marketing Retail            ,NASDAQ  ,LIBERTY TRIPADVISOR HOLDI,Internet & Direct Marketing Retail        ,--      ,14.20         ,13.90 ,2400    ,894119       ,750605      ,30.10                   ,35.86                  ,No        ,14.20 ,14.25 ,13.95 ,93.14                 ,1010388       ,850476     ,26.64                    ,31.65                 ,No                ,Consumer Discretionary,--            ,14.20     ,13.88 ,1900    ,1002120     ,36.43                     ,26.86                  ,12.44M         ,No                  ,B  ,--       ,--                 ,--             ,--                    ,100.00          ,--                     ,--              ,2                 ,3.00              ,47.00M    ,1.53B  ,47.00M  ,75M               ,0.28    ,0.28      ,-0.53     ,-0.39       ,-0.30     ,-0.10     ,13.35     ,--                          ,1.37    ,439.60            ,-0.25  ,+0.20                  ,+3.42                      ,-3.23                  ,-10.01                  ,-56.49               ,0.00                 ,-41.45               ,+2.34     ,14.30        ,14.30    ,10.39                  ,12.97     ,12.98    ,80.00                   ,-1.15                        ,-1.76   ,0.00   ,-1.40                  ,+0.01                 ,+0.53                  ,-18.53                   ,-5.65                ,0.00                 ,-16.20               ,+5.83             ,1               ,14.30     ,18.75   ,13.80       ,12.97   ,-0.90                ,0.30           ,-0.25    ,0.00  ,+0.23                   ,+0.47                    ,+3.84                    ,-1.58                 ,-32.16               ,0.00                 ,-35.37               ,+0.65             ,14.30      ,24.64     ,13.05    ,12.97  ,0.38         ,14.00            ,-0.08         ,2.18              ,--                   ,50.71                    ,--              ,10.23        ,--                   ,0.70     ,13.78     ,15.42     ,16.94      ,14.02     ,16.27      ,55.53                ,42.09     ,24.17                   ,73.68,14.33               ,0.70                      ,-1.65          ,15.75     ,18.90      ,13.79     ,14.96     ,16.72      ,41.92     ,42.81                ,5.43          ,79.61,-0.50      ,-3.65          ,-0.85                     ,13.73     ,16.05      ,15.24     ,43.25                ,21.68                   ,77.18   ,13.13                  ,0.70           ,-3.75                     ,-559.35   , 
MELI  ,-1.63      ,213.52    ,120340    ,70.04    ,9.55B     ,58             ,+1.66                     ,56.71     ,211.25    ,3.38 ,-33.98      ,--                     ,6.37              ,29.74                  ,211.55                 ,Internet Software & Services                  ,NASDAQ  ,MERCADOLIBRE INC         ,Internet Software & Services              ,0.60    ,216.29        ,213.52,200     ,375713       ,519876      ,32.03                   ,23.15                  ,No        ,217.06,217.13,213.75,99.69                 ,361441        ,398731     ,33.29                    ,30.18                 ,No                ,Information Technology,0.30          ,216.29    ,213.52,100     ,376047      ,32.49                     ,32.00                  ,79.29M         ,No                  ,NC ,--       ,B+                 ,17.65          ,35.29                 ,35.29           ,--                     ,11.76           ,17                ,2.53              ,136.37M   ,844.40M,136.37M ,44.16M            ,3.09    ,3.09      ,2.40      ,4.60        ,1.63      ,2.66      ,2.30      ,31.26                       ,16.15   ,203.67            ,-2.77  ,+0.52                  ,+2.24                      ,+36.00                 ,+10.77                  ,+73.69               ,+122.21              ,+54.93               ,+2.19     ,216.70       ,218.75   ,1.63                   ,203.36    ,112.07   ,100.00                  ,-0.78                        ,-1.28   ,+0.77  ,+54.61                 ,+0.03                 ,+5.00                  ,+19.97                   ,+38.62               ,+129.01              ,+33.74               ,+35.50            ,1               ,216.70    ,218.75  ,212.28      ,203.36  ,-101.45              ,3.61           ,-3.54    ,+0.36 ,+3.54                   ,+4.74                    ,+2.37                    ,+21.02                ,+87.56               ,+129.09              ,+22.82               ,+11.50            ,218.75     ,218.75    ,206.03   ,157.94 ,3.61         ,97.00            ,0.00          ,3.01              ,--                   ,70.04                    ,30.74           ,70.41        ,47.03                ,11.31    ,211.47    ,200.55    ,179.95     ,210.11    ,188.85     ,63.42                ,60.92     ,13.13                   ,66.02,216.54              ,5.12                      ,52.50          ,196.14    ,172.84     ,211.85    ,200.66    ,185.24     ,61.51     ,62.44                ,25.97         ,67.66,4.00       ,24.94          ,60.16                     ,211.55    ,181.39     ,197.82    ,64.07                ,22.34                   ,60.93   ,206.56                 ,4.72           ,30.90                     ,340.65    , 
PGNX  ,-1.58      ,9.5864    ,2896651   ,68.20    ,718.04M   ,81             ,-2.14                     ,28.94     ,10.74     ,-0.02,-79.17      ,43.69                  ,-15.41            ,29.58                  ,11.02                  ,Biotechnology                                 ,NCM     ,PROGENICS PHARMACEUTICAL ,Biotechnology                             ,--      ,10.23         ,9.58  ,400     ,1196490      ,1315288     ,242.10                  ,220.23                 ,No        ,9.74  ,10.31 ,9.59  ,79.74                 ,1138843       ,1368970    ,254.35                   ,211.59                ,No                ,Health Care           ,--            ,10.23     ,9.025 ,500     ,1224595     ,238.53                    ,236.54                 ,12.82M         ,Yes                 ,C  ,--       ,C                  ,100.00         ,--                    ,--              ,--                     ,--              ,5                 ,1.00              ,10.73M    ,69.43M ,10.73M  ,70.19M            ,0.15    ,0.15      ,-0.56     ,-0.60       ,0.06      ,-0.76     ,-1.02     ,296.40                      ,15.56   ,1197.05           ,-0.6436,-1.7936                ,-7.16                      ,+1.7459                ,+2.35                   ,+88.61               ,+18.53               ,+123.68              ,+3.24     ,10.49        ,11.72    ,1.41                   ,10.17     ,3.91     ,56.31                   ,14.83                        ,-6.29   ,-0.49  ,+0.7864                ,-0.14                 ,-0.8864                ,+20.58                   ,+18.40               ,+163.08              ,+25.59               ,+11.00            ,27              ,11.48     ,11.72   ,10.17       ,10.17   ,-5.115               ,0.7236         ,-0.1536  ,-4.79 ,-0.2233                 ,-0.7893                  ,-7.97                    ,+0.2347               ,+167.46              ,+121.22              ,+78.98               ,+6.50             ,11.72      ,11.72     ,10.17    ,8.14   ,1.285        ,90.00            ,-0.5614       ,2.93              ,--                   ,68.20                    ,11.76           ,47.21        ,--                   ,10.34    ,10.78     ,10.23     ,8.72       ,10.75     ,9.39       ,36.57                ,50.80     ,33.45                   ,20.83,11.99               ,-1.09                     ,0.98           ,10.01     ,7.58       ,11.01     ,10.30     ,9.08       ,46.36     ,53.76                ,42.63         ,11.12,0.21       ,0.41           ,1.59                      ,11.02     ,9.34       ,10.10     ,50.65                ,13.46                   ,15.54   ,10.05                  ,-1.61          ,1.31                      ,-2753.11  , 
SINA  ,-1.51      ,72.59     ,546261    ,24.44    ,5.21B     ,61             ,+0.97                     ,54.61     ,71.91     ,0.37 ,-34.42      ,13.22                  ,17.69             ,16.72                  ,71.13                  ,Internet Software & Services                  ,NGM/NGS ,SINA CORP                ,Internet Software & Services              ,--      ,73.56         ,72.59 ,300     ,709266       ,1030277     ,77.02                   ,53.02                  ,No        ,73.70 ,74.10 ,72.65 ,63.23                 ,658651        ,740768     ,82.94                    ,73.74                 ,No                ,Information Technology,--            ,73.56     ,72.36 ,200     ,683631      ,65.07                     ,79.91                  ,51.62M         ,No                  ,NC ,--       ,--                 ,52.94          ,29.41                 ,17.65           ,--                     ,--              ,17                ,1.65              ,277.31M   ,1.03B  ,277.31M ,70.88M            ,3.01    ,3.01      ,0.40      ,2.38        ,2.63      ,0.66      ,0.47      ,20.00                       ,21.83   ,--                ,-0.97  ,+1.75                  ,+3.41                      ,+1.99                  ,+4.02                   ,+134.00              ,+12.54               ,+36.87               ,+1.19     ,73.84        ,74.18    ,6.53                   ,68.13     ,41.90    ,86.78                   ,-1.44                        ,-1.32   ,+0.14  ,+11.45                 ,+0.02                 ,+2.68                  ,+2.78                    ,+21.01               ,+21.08               ,-9.77                ,+10.57            ,11              ,74.18     ,79.90   ,71.81       ,68.13   ,-30.46               ,1.51           ,-1.11    ,+0.19 ,+0.71                   ,+2.43                    ,+3.78                    ,+2.84                 ,+65.57               ,+55.25               ,-3.37                ,+6.41             ,74.18      ,80.63     ,70.40    ,61.14  ,1.74         ,89.00            ,-0.23         ,1.05              ,--                   ,24.44                    ,1.96            ,4.95         ,30.95                ,5.06     ,72.00     ,71.63     ,71.02      ,71.78     ,70.17      ,60.85                ,52.13     ,15.33                   ,65.58,73.69               ,3.48                      ,10.72          ,70.90     ,67.28      ,71.55     ,71.25     ,69.50      ,52.36     ,53.04                ,24.19         ,72.41,0.12       ,3.11           ,12.77                     ,71.13     ,70.13      ,71.09     ,53.97                ,25.12                   ,73.89   ,68.58                  ,2.96           ,3.84                      ,1577.92   , 
CSGP  ,-1.27      ,206.58    ,102754    ,79.83    ,6.82B     ,2              ,+0.65                     ,50.58     ,206.64    ,0.86 ,-27.35      ,75.38                  ,25.60             ,23.55                  ,206.24                 ,Internet Software & Services                  ,NGM/NGS ,COSTAR GROUP INC         ,Internet Software & Services              ,--      ,209.15        ,206.38,100     ,222229       ,218398      ,46.24                   ,47.05                  ,No        ,209.24,209.53,206.78,97.93                 ,176716        ,171561     ,58.15                    ,59.89                 ,No                ,Information Technology,--            ,209.15    ,197.55,200     ,180850      ,53.05                     ,56.82                  ,46.01M         ,No                  ,D  ,--       ,B-                 ,54.55          ,36.36                 ,9.09            ,--                     ,--              ,11                ,1.55              ,85.07M    ,837.63M,85.07M  ,32.6M             ,2.62    ,2.62      ,-0.11     ,4.25        ,1.46      ,1.05      ,0.37      ,19.17                       ,10.16   ,273.38            ,-2.57  ,+1.58                  ,+1.41                      ,+8.31                  ,+2.98                   ,+6.34                ,+203.89              ,-1.65                ,+1.41     ,209.56       ,209.98   ,15.26                  ,200.00    ,174.49   ,24.62                   ,-0.13                        ,-1.23   ,+0.09  ,+17.25                 ,0.00                  ,+3.10                  ,+4.14                    ,+10.96               ,+2.17                ,+6.32                ,+5.32             ,4               ,209.56    ,212.40  ,204.35      ,200.00  ,-23.06               ,2.95           ,-2.66    ,+0.04 ,+1.34                   ,+2.91                    ,+1.50                    ,+6.06                 ,+13.38               ,+97.36               ,-1.96                ,+3.99             ,209.98     ,224.79    ,201.62   ,184.86 ,11.98        ,75.00            ,-9.03         ,3.43              ,--                   ,79.83                    ,33.53           ,18.53        ,49.16                ,8.14     ,206.72    ,204.99    ,199.21     ,206.35    ,202.50     ,60.40                ,52.42     ,29.79                   ,72.65,208.71              ,2.35                      ,20.43          ,203.43    ,204.57     ,206.32    ,204.25    ,202.21     ,53.10     ,54.04                ,49.65         ,77.92,0.80       ,3.29           ,20.66                     ,206.24    ,198.47     ,203.69    ,56.13                ,10.02                   ,79.43   ,203.77                 ,1.67           ,7.05                      ,684.98    , 
INCR  ,-1.26      ,45.18     ,1958326   ,21.58    ,2.37B     ,15             ,-0.49                     ,48.48     ,44.92     ,-1.54,-34.42      ,11.90                  ,-2.08             ,34.58                  ,44.91                  ,Life Sciences Tools & Services                ,NASDAQ  ,INC RESEARCH HOLDINGS INC,Life Sciences Tools & Services            ,--      ,43.80         ,45.15 ,2400    ,728958       ,554554      ,268.65                  ,353.14                 ,No        ,45.75 ,46.10 ,45.20 ,99.41                 ,803454        ,622178     ,243.74                   ,314.75                ,No                ,Health Care           ,--            ,43.80     ,45.05 ,200     ,1058539     ,255.89                    ,185.00                 ,31.83M         ,No                  ,B  ,***      ,--                 ,--             ,--                    ,--              ,--                     ,--              ,0                 ,--                ,112.63M   ,1.03B  ,112.63M ,54M               ,2.03    ,2.03      ,1.95      ,2.66        ,-0.51     ,-0.81     ,-1.14     ,--                          ,10.93   ,151.52            ,+1.38  ,+0.62                  ,-2.47                      ,-5.01                  ,-12.21                  ,+33.83               ,0.00                 ,+0.32                ,+1.44     ,43.85        ,47.06    ,11.01                  ,42.65     ,36.70    ,88.10                   ,-1.21                        ,+3.14   ,+1.95  ,-7.72                  ,+0.03                 ,-1.00                  ,-10.26                   ,-16.73               ,0.00                 ,-11.82               ,+43.41            ,5               ,44.45     ,56.87   ,42.87       ,40.85   ,-8.35                ,0.93           ,-0.58    ,+4.45 ,-0.22                   ,-1.11                    ,-2.24                    ,-6.09                 ,+9.12                ,0.00                 ,+0.05                ,+9.01             ,46.77      ,57.11     ,42.65    ,40.85  ,1.05         ,9.00             ,-0.13         ,0.93              ,--                   ,21.58                    ,--              ,161.16       ,16.46                ,2.30     ,44.19     ,49.32     ,49.22      ,45.49     ,48.39      ,36.54                ,45.69     ,26.65                   ,65.58,46.72               ,-0.45                     ,-6.68          ,49.78     ,46.62      ,44.63     ,47.81     ,48.25      ,43.61     ,43.66                ,10.47         ,39.18,-1.74      ,-8.58          ,-8.80                     ,44.91     ,50.00      ,48.14     ,40.15                ,21.60                   ,26.41   ,43.10                  ,0.48           ,-9.20                     ,-256.24   , 
MNST  ,-1.23      ,46.51     ,894080    ,39.69    ,26.76B    ,66             ,+0.67                     ,50.82     ,46.62     ,0.60 ,-60.00      ,5.19                   ,3.63              ,30.77                  ,46.89                  ,Beverages                                     ,NGM/NGS ,MONSTER BEVERAGE CORP    ,Soft Drinks                               ,--      ,47.23         ,46.50 ,100     ,1626145      ,2851339     ,54.98                   ,31.36                  ,Yes       ,47.09 ,47.24 ,46.51 ,74.36                 ,2945381       ,2712514    ,30.36                    ,32.96                 ,No                ,Consumer Staples      ,--            ,47.23     ,46.47 ,100     ,3281368     ,44.64                     ,27.25                  ,76.31M         ,No                  ,D  ,****     ,B+                 ,36.84          ,31.58                 ,26.32           ,5.26                   ,--              ,19                ,2.00              ,712.68M   ,3.05B  ,712.68M ,566.62M           ,1.19    ,1.19      ,0.95      ,1.48        ,0.92      ,0.65      ,0.62      ,19.50                       ,23.37   ,1338.63           ,-0.72  ,+5.10                  ,+0.72                      ,+1.74                  ,+5.82                   ,+1.53                ,+132.66              ,-17.12               ,+0.69     ,47.27        ,48.94    ,8.26                   ,45.95     ,40.30    ,94.81                   ,0.58                         ,-1.52   ,-0.14  ,+1.86                  ,0.00                  ,+0.77                  ,+3.83                    ,+6.52                ,+107.42              ,-7.40                ,+17.51            ,5               ,47.29     ,48.94   ,46.62       ,41.02   ,-6.17                ,0.73           ,-0.58    ,-0.30 ,+0.32                   ,+0.34                    ,+1.66                    ,+2.60                 ,+7.29                ,+190.35              ,-19.22               ,+14.66            ,48.94      ,55.50     ,46.42    ,41.02  ,0.77         ,53.00            ,-0.04         ,1.70              ,--                   ,39.69                    ,27.72           ,--           ,31.88                ,8.78     ,46.82     ,44.68     ,45.12      ,46.40     ,45.57      ,60.93                ,51.87     ,13.60                   ,40.00,47.65               ,5.22                      ,0.97           ,44.65     ,47.78      ,46.78     ,45.51     ,45.74      ,53.70     ,53.36                ,29.70         ,62.55,0.70       ,4.69           ,2.89                      ,46.89     ,44.45      ,45.42     ,56.37                ,25.10                   ,60.86   ,46.13                  ,-0.86          ,4.63                      ,969.68    , 
BZUN  ,-1.20      ,14.76     ,332776    ,62.14    ,725.20M   ,20             ,-0.13                     ,47.44     ,14.89     ,0.07 ,-58.03      ,60.87                  ,-2.58             ,16.05                  ,14.95                  ,Internet Software & Services                  ,NASDAQ  ,BAOZUN INC -ADR          ,Internet Software & Services              ,--      ,14.89         ,14.75 ,300     ,320894       ,493204      ,103.70                  ,67.47                  ,No        ,14.94 ,14.94 ,14.77 ,28.22                 ,388937        ,455222     ,85.56                    ,73.10                 ,No                ,Information Technology,--            ,14.89     ,14.48 ,300     ,380408      ,83.01                     ,87.48                  ,4.77M          ,No                  ,-- ,--       ,--                 ,60.00          ,40.00                 ,--              ,--                     ,--              ,5                 ,1.40              ,12.87M    ,510.89M,12.87M  ,48.7M             ,0.24    ,0.24      ,-0.01     ,4.91        ,-2.40     ,-1.50     ,-1.03     ,150.76                      ,0.39    ,--                ,-0.13  ,+0.37                  ,-0.39                      ,+0.53                  ,+4.91                   ,0.00                 ,0.00                 ,+123.99              ,0.00      ,14.99        ,15.94    ,3.67                   ,13.92     ,5.19     ,39.13                   ,1.68                         ,-0.87   ,+0.05  ,+2.71                  ,0.00                  ,0.00                   ,+3.67                    ,+23.36               ,0.00                 ,-4.71                ,+6.37             ,0               ,15.25     ,16.20   ,14.50       ,13.92   ,-9.29                ,0.18           ,-0.18    ,+0.34 ,-0.02                   ,-0.06                    ,+0.03                    ,+0.70                 ,+156.34              ,0.00                 ,+9.02                ,+4.20             ,15.94      ,18.61     ,14.20    ,11.07  ,0.46         ,95.00            ,-0.28         ,2.67              ,--                   ,62.14                    ,3.56            ,--           ,3.03                 ,1.42     ,14.81     ,14.55     ,14.22      ,14.87     ,13.99      ,50.11                ,52.56     ,21.21                   ,41.97,15.90               ,0.35                      ,3.36           ,14.25     ,12.62      ,15.01     ,14.54     ,--         ,51.88     ,53.01                ,1.68          ,47.81,0.13       ,1.56           ,2.82                      ,14.95     ,14.05      ,14.44     ,52.67                ,20.50                   ,49.71   ,13.99                  ,0.39           ,1.78                      ,-138.12   , 
